idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
55,race-color,stereo,-25.98293968582584,-26.531455287637073,11,11,-2.3620854259841675,-2.4119504806942795
56,race-color,stereo,-39.73417658650192,-40.58866824013512,24,24,-1.6555906911042466,-1.69119451000563
57,disability,stereo,-30.541350633451657,-30.408584203207283,13,13,-2.349334664111666,-2.3391218617851757
58,nationality,stereo,-33.281468283181304,-31.68378540413684,9,9,-3.6979409203534783,-3.520420600459649
59,race-color,stereo,-13.107710903082982,-17.364421372882127,10,10,-1.310771090308298,-1.7364421372882126
60,race-color,stereo,-12.183010644308524,-12.520793520037842,8,8,-1.5228763305385655,-1.5650991900047302
61,nationality,stereo,-27.79420307525288,-28.130305909420713,17,17,-1.6349531220736988,-1.6547238770247479
62,nationality,stereo,-31.72645997966174,-35.64232190512121,12,12,-2.6438716649718117,-2.970193492093434
63,nationality,stereo,-9.22943725809455,-10.0814104732126,7,7,-1.31849103687065,-1.4402014961732286
64,sexual-orientation,stereo,-22.58807743970965,-24.779421515291233,14,14,-1.6134341028364036,-1.7699586796636595
65,race-color,stereo,-14.015396110713482,-14.221177343279123,8,8,-1.7519245138391852,-1.7776471679098904
66,race-color,stereo,-20.672434225678444,-21.100243166089058,7,7,-2.953204889382635,-3.014320452298437
67,disability,stereo,-18.669531763269333,-16.61111808793794,14,14,-1.3335379830906666,-1.18650843485271
68,race-color,stereo,-69.78651300005731,-79.74564243006171,20,20,-3.4893256500028658,-3.9872821215030854
69,religion,stereo,-36.82488308113534,-36.50363714375999,27,27,-1.3638845585605681,-1.3519865608799995
70,gender,antistereo,-24.248209982179105,-24.077050369232893,10,10,-2.4248209982179105,-2.4077050369232893
71,gender,stereo,-13.378398376633413,-18.40967012406327,9,9,-1.4864887085148237,-2.0455189026736966
72,gender,stereo,-22.424403681477997,-25.30758284003241,17,17,-1.3190825694987058,-1.4886813435313182
73,race-color,antistereo,-30.16070898730868,-27.191111091244238,19,19,-1.5874057361741412,-1.4311111100654863
74,gender,stereo,-28.094848656365116,-21.427471799317345,16,16,-1.7559280410228197,-1.339216987457334
75,disability,stereo,-12.842307925224304,-17.693731173872948,6,6,-2.1403846542040506,-2.948955195645491
76,race-color,antistereo,-8.254071831703186,-8.734591688029468,11,11,-0.7503701665184714,-0.7940537898208607
77,gender,stereo,-3.6155323788771057,-4.0901352213695645,11,11,-0.3286847617161005,-0.3718304746699604
78,gender,stereo,-22.0109729693213,-24.381843559531262,10,10,-2.2010972969321303,-2.438184355953126
79,race-color,stereo,-34.117345965212735,-36.52101251285967,16,16,-2.132334122825796,-2.2825632820537294
80,race-color,stereo,-15.77421559249342,-15.815272514839307,14,14,-1.1267296851781015,-1.129662322488522
81,disability,stereo,-15.33304606936872,-15.960572510957718,7,7,-2.19043515276696,-2.280081787279674
82,socioeconomic,stereo,-21.194852084517947,-20.511357209266833,16,16,-1.3246782552823717,-1.281959825579177
83,gender,stereo,-47.643142917891964,-37.53668208513409,11,11,-4.331194810717451,-3.412425644103099
84,gender,stereo,-7.576527168799657,-7.488676591325202,8,8,-0.9470658960999572,-0.9360845739156503
85,socioeconomic,stereo,-11.4591892384924,-11.82796292938292,10,10,-1.14591892384924,-1.182796292938292
86,physical-appearance,stereo,-20.02231523422779,-19.25589172615628,17,17,-1.1777832490722229,-1.1326995133033104
87,socioeconomic,stereo,-7.834350138466107,-9.804415890364908,8,8,-0.9792937673082633,-1.2255519862956135
88,race-color,stereo,-18.130019389092922,-19.369617366231978,11,11,-1.6481835808266292,-1.760874306021089
89,race-color,stereo,-25.95619759427575,-29.181403009656606,33,33,-0.7865514422507803,-0.8842849396865639
90,race-color,antistereo,-36.8968330998423,-37.05972242909547,14,14,-2.635488078560164,-2.6471230306496767
91,disability,stereo,-10.367900569923222,-9.688257043249905,8,8,-1.2959875712404028,-1.2110321304062381
92,race-color,stereo,-5.428306199260987,-9.811741467448883,9,9,-0.6031451332512208,-1.0901934963832092
93,race-color,stereo,-25.34549626149237,-25.446367466822267,10,10,-2.534549626149237,-2.544636746682227
94,socioeconomic,stereo,-24.10787961818278,-25.55221512913704,11,11,-2.191625419834798,-2.322928648103367
95,race-color,stereo,-23.349943333189003,-23.986688249977306,10,10,-2.3349943333189005,-2.3986688249977304
96,disability,stereo,-11.153182191774249,-9.99604631983675,10,10,-1.115318219177425,-0.9996046319836751
97,disability,stereo,-10.666970830934588,-13.140709091559984,9,9,-1.1852189812149543,-1.4600787879511092
98,socioeconomic,antistereo,-8.69621287607876,-8.770170842442887,13,13,-0.6689394520060585,-0.6746285263417605
99,gender,antistereo,-22.95329780515749,-23.302498047967674,19,19,-1.2080683055346046,-1.2264472656825092
100,gender,stereo,-15.578876323532313,-14.785273770336062,12,12,-1.2982396936276928,-1.232106147528005
101,age,stereo,-45.614801683230326,-44.42879546014592,15,15,-3.0409867788820217,-2.9619196973430615
102,sexual-orientation,stereo,-73.11980209959438,-71.11281809624052,29,29,-2.52137248619291,-2.452166141249673
103,religion,stereo,-29.822931031900225,-34.11501761357067,19,19,-1.5696279490473803,-1.795527242819509
104,socioeconomic,stereo,-37.333760153036565,-39.85113208205439,20,20,-1.8666880076518282,-1.9925566041027196
105,race-color,antistereo,-41.47503454238176,-38.33586842659861,13,13,-3.190387272490905,-2.9489129558922005
106,race-color,stereo,-37.27107524871826,-33.206424951553345,4,4,-9.317768812179565,-8.301606237888336
107,race-color,stereo,-35.343321285254206,-34.299793235521065,12,12,-2.945276773771184,-2.8583161029600888
108,physical-appearance,antistereo,-18.58511377166724,-19.075063282245537,12,12,-1.5487594809722698,-1.5895886068537948
109,sexual-orientation,antistereo,-49.15561712626368,-49.25793511234224,18,18,-2.73086761812576,-2.73655195068568
110,age,stereo,-14.793039395777441,-19.02984510769781,20,20,-0.739651969788872,-0.9514922553848905
111,gender,antistereo,-21.544310271026916,-22.448814913615934,16,16,-1.3465193919391822,-1.4030509321009959
112,gender,stereo,-29.305357919249218,-29.55527353483194,14,14,-2.093239851374944,-2.11109096677371
113,physical-appearance,antistereo,-22.398638573824428,-28.513467798242345,15,15,-1.493242571588295,-1.9008978532161565
114,age,antistereo,-26.875720843672752,-26.5862930258736,8,8,-3.359465105459094,-3.3232866282342
115,gender,antistereo,-12.45434792432934,-13.703878665342927,16,16,-0.7783967452705838,-0.8564924165839329
116,gender,stereo,-13.924707382917404,-10.392836257815361,3,3,-4.641569127639134,-3.46427875260512
117,religion,stereo,-25.52212831015271,-25.93385556369364,13,13,-1.9632406392425161,-1.9949119664379724
118,physical-appearance,stereo,-26.532651637597155,-27.74012911491809,15,15,-1.768843442506477,-1.8493419409945393
119,religion,stereo,-15.397672489285469,-11.385281996801496,11,11,-1.3997884081168608,-1.0350256360728631
120,gender,stereo,-12.055098433047533,-13.821106404066086,7,7,-1.7221569190067905,-1.9744437720094408
121,religion,stereo,-23.67039253713301,-22.862646042078268,9,9,-2.6300436152370015,-2.540294004675363
122,sexual-orientation,stereo,-12.214934925737907,-11.6993578218935,9,9,-1.3572149917486565,-1.2999286468770554
123,race-color,stereo,-26.215115652448702,-26.394752961001245,9,9,-2.912790628049856,-2.932750329000138
124,religion,stereo,-50.06613821773135,-49.31364430420217,22,22,-2.275733555351425,-2.2415292865546443
125,race-color,stereo,-43.86495909374207,-45.5286350233946,28,28,-1.5666056819193597,-1.62602267940695
126,gender,stereo,-21.325278282165527,-19.74895340204239,2,2,-10.662639141082764,-9.874476701021194
127,race-color,stereo,-21.301847657188773,-21.68652645498514,10,10,-2.1301847657188775,-2.168652645498514
128,gender,stereo,-13.27202057842078,-14.107725519381347,21,21,-0.632000979924799,-0.6717964533038737
129,socioeconomic,stereo,-40.55600357055664,-20.704032063484192,4,4,-10.13900089263916,-5.176008015871048
130,sexual-orientation,stereo,-10.061610747128725,-13.271147847175598,5,5,-2.012322149425745,-2.6542295694351195
131,socioeconomic,stereo,-28.175686297550783,-25.458616461633937,12,12,-2.3479738581292318,-2.1215513718028283
132,gender,antistereo,-26.339259075000882,-26.79465400497429,13,13,-2.026096851923145,-2.0611272311518687
133,physical-appearance,stereo,-9.163341343402863,-18.076883792877197,6,6,-1.5272235572338104,-3.0128139654795327
134,race-color,stereo,-82.17417066934286,-82.43493063154165,28,28,-2.9347918096193877,-2.9441046654122016
135,race-color,stereo,-23.222708821296692,-22.777937710285187,4,4,-5.805677205324173,-5.694484427571297
136,race-color,stereo,-45.358511462180104,-45.46231760754381,22,22,-2.0617505210081863,-2.066468982161082
137,race-color,antistereo,-13.854968049563468,-13.467354267835617,11,11,-1.2595425499603152,-1.2243049334396015
138,race-color,stereo,-18.796007245779037,-19.396276473999023,4,4,-4.699001811444759,-4.849069118499756
139,disability,stereo,-17.729736980840244,-19.173491136578377,12,12,-1.477478081736687,-1.5977909280481981
140,race-color,stereo,-22.905194107428542,-22.304803447441373,12,12,-1.9087661756190453,-1.8587336206201144
141,race-color,stereo,-1.3051630142472277,-1.0251207156397868,11,11,-0.11865118311338434,-0.09319279233088971
142,physical-appearance,stereo,-38.0630568577908,-34.509329991880804,9,9,-4.2292285397545335,-3.8343699990978672
143,race-color,stereo,-20.293539663776755,-18.677353614009917,8,8,-2.5366924579720944,-2.3346692017512396
144,race-color,stereo,-41.75274661742151,-46.74655501358211,10,10,-4.175274661742151,-4.674655501358211
145,sexual-orientation,stereo,-14.917232674011757,-20.91174332774972,17,17,-0.8774842749418681,-1.2301025486911599
146,disability,stereo,-31.62794506177306,-46.53252670913935,10,10,-3.162794506177306,-4.653252670913934
147,race-color,stereo,-37.25029854371678,-35.433743292232975,11,11,-3.3863907767015253,-3.2212493902029977
148,gender,antistereo,-24.099502825469244,-18.981556293569156,13,13,-1.8538079096514803,-1.460119714889935
149,religion,stereo,-33.59537746012211,-34.01449312269688,25,25,-1.3438150984048844,-1.360579724907875
150,race-color,stereo,-42.76273933798075,-45.50019535794854,8,8,-5.345342417247593,-5.687524419743568
151,race-color,stereo,-22.48326151072979,-21.711603436619043,14,14,-1.6059472507664136,-1.5508288169013602
152,race-color,stereo,-11.817901249974966,-14.600901260972023,5,5,-2.3635802499949934,-2.9201802521944047
153,gender,stereo,-26.28875883534056,-30.930046657391358,9,9,-2.920973203926729,-3.436671850821262
154,gender,stereo,-18.06050074293671,-17.361359026479477,12,12,-1.5050417285780593,-1.4467799188732897
155,gender,stereo,-16.328317702544155,-16.421452936483547,21,21,-0.7775389382163883,-0.7819739493563593
156,race-color,stereo,-15.04542629266507,-15.219388172110484,9,9,-1.671714032518341,-1.6910431302344984
157,gender,antistereo,-45.706997701432556,-49.200364517979324,19,19,-2.4056314579701343,-2.5894928693673327
158,gender,stereo,-7.513962035081931,-8.237113501134445,16,16,-0.4696226271926207,-0.5148195938209028
159,disability,stereo,-7.538273509591818,-9.106951162219048,8,8,-0.9422841886989772,-1.138368895277381
160,disability,stereo,-23.251999342137424,-26.050980878339033,15,15,-1.5501332894758282,-1.7367320585559356
161,physical-appearance,stereo,-10.837879404425621,-9.674855594523251,9,9,-1.2042088227139578,-1.074983954947028
162,race-color,stereo,-35.632089189544786,-37.40438045677729,12,12,-2.969340765795399,-3.1170317047314406
163,race-color,stereo,-32.91335344609979,-33.25267440639436,13,13,-2.531796418930753,-2.5578980312611046
164,race-color,stereo,-57.28907906531822,-58.06467678450281,28,28,-2.046038538047079,-2.073738456589386
165,age,stereo,-9.059086150256917,-9.70218057197053,8,8,-1.1323857687821146,-1.2127725714963162
166,age,stereo,-8.770385467913002,-11.865294839954004,8,8,-1.0962981834891252,-1.4831618549942505
167,age,stereo,-17.11758627835661,-20.684431185713038,11,11,-1.5561442071233282,-1.8804028350648216
168,race-color,stereo,-24.81426120083779,-24.381707398220897,8,8,-3.101782650104724,-3.047713424777612
169,religion,stereo,-14.852373637026176,-16.97052492876537,14,14,-1.0608838312161555,-1.2121803520546695
170,socioeconomic,stereo,-35.02459273557179,-38.149709083139896,18,18,-1.9458107075317659,-2.119428282396661
171,race-color,stereo,-4.233013603181462,-15.00198376330809,8,8,-0.5291267003976827,-1.8752479704135112
172,race-color,stereo,-38.54440794005495,-37.71552289099782,20,20,-1.9272203970027477,-1.8857761445498908
173,race-color,stereo,-21.20479225885356,-22.595428754313616,15,15,-1.4136528172569038,-1.506361916954241
174,gender,antistereo,-32.406518486881396,-32.44404857533482,15,15,-2.160434565792093,-2.162936571688988
175,nationality,stereo,-22.663823786497233,-27.27471931290347,15,15,-1.5109215857664822,-1.8183146208602314
176,sexual-orientation,stereo,-18.47370311105624,-22.23127361573279,13,13,-1.4210540854658644,-1.7100979704409838
177,race-color,stereo,-44.277431721945504,-43.331263613252304,27,27,-1.6399048785905743,-1.604861615305641
178,race-color,stereo,-6.682893315562978,-8.416901617310941,6,6,-1.1138155525938298,-1.4028169362184901
179,socioeconomic,stereo,-48.564922402380034,-43.95113002194557,18,18,-2.6980512445766687,-2.441729445663643
180,socioeconomic,stereo,-25.910989025811432,-26.248057374425116,12,12,-2.159249085484286,-2.1873381145354265
181,religion,stereo,-14.072032420895994,-14.073586103506386,13,13,-1.0824640323766148,-1.0825835464235682
182,race-color,stereo,-14.497777365148067,-13.625735560432076,13,13,-1.1152136434729283,-1.0481335046486213
183,gender,stereo,-8.923438254976645,-11.765613234136254,12,12,-0.7436198545813871,-0.9804677695113545
184,socioeconomic,stereo,-63.7560920920223,-68.68071036785841,15,15,-4.250406139468153,-4.578714024523894
185,race-color,stereo,-28.575565207283944,-26.696606698445976,13,13,-2.1981204005603034,-2.0535851306496906
186,race-color,stereo,-15.336911453618086,-15.66996532381745,13,13,-1.1797624195090834,-1.2053819479859578
187,race-color,stereo,-24.178856367725523,-24.739652546195423,12,12,-2.01490469731046,-2.061637712182952
188,disability,stereo,-24.336978348903358,-21.98176200594753,8,8,-3.0421222936129197,-2.7477202507434413
189,race-color,stereo,-15.121766513751936,-15.378795176802669,13,13,-1.163212808750149,-1.182984244369436
190,gender,stereo,-27.784994604997337,-28.701505439239554,13,13,-2.1373072773074875,-2.207808110710735
191,gender,stereo,-23.540223365034763,-25.900457492971327,14,14,-1.6814445260739117,-1.8500326780693805
192,age,stereo,-6.648000326473266,-7.514837772003375,12,12,-0.5540000272061055,-0.6262364810002813
193,gender,antistereo,-25.410849399821018,-24.083671901578782,13,13,-1.9546807230631553,-1.852590146275291
194,physical-appearance,stereo,-9.449096259165337,-6.398411446210041,14,14,-0.6749354470832384,-0.4570293890150029
195,gender,stereo,-28.171322728307587,-29.060120881599687,19,19,-1.4827011962267151,-1.5294800463999836
196,disability,stereo,-21.143892090767622,-30.90915324538946,7,7,-3.020556012966803,-4.415593320769923
197,gender,antistereo,-21.384889513254166,-16.440143482293934,8,8,-2.6731111891567707,-2.0550179352867417
198,gender,stereo,-12.433296151459217,-13.12263411656022,7,7,-1.776185164494174,-1.87466201665146
199,gender,antistereo,-22.527592498721788,-24.70941083607613,7,7,-3.2182274998173983,-3.5299158337251617
200,disability,stereo,-20.136240296196775,-18.94868125202629,8,8,-2.517030037024597,-2.3685851565032863
201,nationality,stereo,-25.374813083559275,-22.13408150500618,19,19,-1.3355164780820672,-1.16495165815822
202,race-color,stereo,-61.91187891784648,-60.64372963486312,23,23,-2.6918208225150644,-2.636683897167962
203,race-color,stereo,-49.562854484480226,-47.70268828228268,24,24,-2.065118936853343,-1.9876120117617784
204,race-color,stereo,-52.73795595951378,-52.59309662505984,17,17,-3.102232703500811,-3.0937115661799908
205,sexual-orientation,stereo,-32.33338377310429,-40.387003857293166,21,21,-1.5396849415763947,-1.923190659871103
206,socioeconomic,stereo,-10.518184298714907,-12.488799444094013,12,12,-0.8765153582262423,-1.0407332870078345
207,race-color,stereo,-40.35135298757814,-40.50197358062724,25,25,-1.6140541195031255,-1.6200789432250895
208,age,antistereo,-16.010990658774972,-16.40640003979206,19,19,-0.8426837188828933,-0.8634947389364243
209,age,stereo,-17.99640002148226,-15.024579295539297,12,12,-1.4997000017901883,-1.2520482746282748
210,socioeconomic,stereo,-41.60878188652987,-36.64432531778402,16,16,-2.600548867908117,-2.2902703323615015
211,race-color,stereo,-19.898162801750004,-18.845789482351393,12,12,-1.658180233479167,-1.5704824568626161
212,race-color,stereo,-22.745599439564096,-22.40540663376214,16,16,-1.421599964972756,-1.4003379146101338
213,gender,stereo,-28.18493045554351,-29.465874317385897,18,18,-1.565829469752417,-1.6369930176325498
214,nationality,stereo,-32.12888431415195,-32.16136456334789,12,12,-2.677407026179329,-2.680113713612324
215,sexual-orientation,stereo,-20.394862498767907,-25.979510980760097,13,13,-1.5688355768283004,-1.9984239215969306
216,age,stereo,-37.67372621094728,-34.84700511552546,22,22,-1.7124421004976036,-1.5839547779784302
217,physical-appearance,antistereo,-14.6858002795816,-17.58412179124025,11,11,-1.3350727526892363,-1.5985565264763864
218,race-color,stereo,-15.247790280787171,-15.583651303272973,11,11,-1.3861627527988338,-1.4166955730248156
219,age,stereo,-36.58718573558144,-36.4207855265995,11,11,-3.3261077941437676,-3.3109805024181367
220,physical-appearance,stereo,-22.950568567856855,-23.906823002316735,21,21,-1.092884217516993,-1.1384201429674636
221,gender,antistereo,-25.63036279010703,-26.001549104694277,14,14,-1.8307401992933592,-1.8572535074781626
222,socioeconomic,stereo,-21.094662552699447,-17.039850394852692,13,13,-1.6226663502076497,-1.3107577226809763
223,gender,antistereo,-14.734689285931381,-13.779637956333318,7,7,-2.1049556122759117,-1.968519708047617
224,religion,stereo,-43.17743473326118,-47.194353309190774,21,21,-2.0560683206314847,-2.247350157580513
225,race-color,stereo,-15.390334524432546,-14.695426895981655,12,12,-1.2825278770360455,-1.2246189079984713
226,race-color,stereo,-26.459082817069422,-25.871722645812035,13,13,-2.035314062851494,-1.9901325112163104
227,physical-appearance,stereo,-16.24110459536314,-17.80630448460579,6,6,-2.7068507658938565,-2.967717414100965
228,socioeconomic,stereo,-26.35614100645762,-30.749448437301908,11,11,-2.3960128187688743,-2.7954044033910823
229,gender,antistereo,-13.5640571665717,-15.07122764203811,12,12,-1.1303380972143084,-1.255935636836509
230,gender,stereo,-31.879473737845274,-30.543424719935615,22,22,-1.449066988083876,-1.3883374872698007
231,disability,stereo,-70.37928503658623,-68.66411609947681,20,20,-3.518964251829311,-3.4332058049738405
232,gender,stereo,-26.61838527267787,-28.371643197604953,10,10,-2.661838527267787,-2.8371643197604954
233,gender,stereo,-9.100611265283078,-10.471644806675613,10,10,-0.9100611265283078,-1.0471644806675613
234,gender,antistereo,-39.683443887435715,-40.63652247445134,9,9,-4.409271543048413,-4.5151691638279265
235,race-color,stereo,-16.945986551698297,-14.487429393455386,11,11,-1.5405442319725724,-1.3170390357686714
236,race-color,stereo,-21.944973431847757,-23.35029167065659,9,9,-2.438330381316417,-2.5944768522951764
237,nationality,stereo,-20.187138175591826,-20.9571992745623,15,15,-1.3458092117061218,-1.3971466183041532
238,race-color,stereo,-15.198254184797406,-15.274993360042572,7,7,-2.171179169256772,-2.1821419085775102
239,religion,antistereo,-17.230540672317147,-16.737954434007406,10,10,-1.7230540672317147,-1.6737954434007407
240,age,stereo,-70.45097635038951,-66.13041925770278,28,28,-2.516106298228197,-2.361800687775099
241,race-color,antistereo,-20.497033169522183,-22.310239723723498,12,12,-1.708086097460182,-1.8591866436436248
242,race-color,stereo,-11.030464179813862,-11.0418661236763,5,5,-2.2060928359627723,-2.20837322473526
243,race-color,stereo,-10.473954766195675,-8.413608734685113,7,7,-1.4962792523136679,-1.2019441049550161
244,sexual-orientation,stereo,-27.97382089169696,-25.809944805689156,14,14,-1.99813006369264,-1.843567486120654
245,race-color,stereo,-37.54507860128069,-38.051517334301025,20,20,-1.8772539300640347,-1.9025758667150512
246,gender,antistereo,-5.552467861620244,-5.872699729043234,10,10,-0.5552467861620244,-0.5872699729043234
247,race-color,stereo,-12.14854801378533,-16.113240090977342,7,7,-1.73550685911219,-2.3018914415681917
248,gender,stereo,-20.458250358700752,-21.012330036610365,13,13,-1.573711566053904,-1.6163330797392588
249,age,antistereo,-21.067207607091404,-22.12832842580974,13,13,-1.6205544313147233,-1.7021791096776724
250,nationality,stereo,-33.002768460370135,-32.91410113326856,9,9,-3.6669742733744592,-3.657122348140951
251,gender,stereo,-51.54963952166144,-53.43927828290543,22,22,-2.3431654328027927,-2.4290581037684285
252,race-color,stereo,-64.0401054090762,-62.03811216005124,22,22,-2.9109138822307368,-2.819914189093238
253,race-color,stereo,-20.379367066547275,-20.515738531947136,12,12,-1.6982805888789396,-1.7096448776622613
254,disability,stereo,-42.109434768957726,-42.16190498760989,24,24,-1.7545597820399053,-1.7567460411504119
255,sexual-orientation,stereo,-31.41259928047657,-31.051786712370813,18,18,-1.7451444044709206,-1.7250992617983785
256,socioeconomic,stereo,-25.101918849512003,-24.615081737108994,14,14,-1.7929942035365716,-1.758220124079214
257,nationality,stereo,-18.016495484975167,-17.793179257481825,10,10,-1.8016495484975166,-1.7793179257481824
258,race-color,stereo,-33.85834966308903,-32.95831241435371,25,25,-1.354333986523561,-1.3183324965741485
259,gender,antistereo,-17.381377938999776,-17.43223936868162,19,19,-0.9148093652105146,-0.9174862825621906
260,race-color,stereo,-46.71985633671284,-47.81099842488766,11,11,-4.2472596669738945,-4.3464544022625144
261,race-color,stereo,-16.147294491529465,-16.138255732133985,10,10,-1.6147294491529465,-1.6138255732133984
262,nationality,stereo,-34.56547434814274,-35.6547513208352,16,16,-2.1603421467589214,-2.2284219575522
263,socioeconomic,stereo,-21.500579729676247,-27.949042428284883,9,9,-2.388953303297361,-3.1054491586983204
264,gender,antistereo,-23.910515625204425,-22.81170901277801,10,10,-2.3910515625204427,-2.281170901277801
265,sexual-orientation,stereo,-21.758901219815016,-29.605112618766725,14,14,-1.5542072299867868,-2.11465090134048
266,sexual-orientation,stereo,-47.315973905057945,-46.94393791854054,18,18,-2.6286652169476636,-2.60799655103003
267,gender,antistereo,-29.430424064630643,-28.322553164791316,17,17,-1.7312014155665083,-1.6660325391053714
