idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
54,nationality,antistereo,-28.578757756389678,-28.871714612469077,25,25,-1.143150310255587,-1.1548685844987632
55,race-color,stereo,-15.613469307194464,-17.142840940505266,11,11,-1.4194063006540423,-1.5584400855004787
56,race-color,stereo,-85.19669934501871,-86.21814952866407,27,27,-3.155433309074767,-3.1932647973579287
57,disability,stereo,-38.87883323626738,-34.93763407605002,15,15,-2.591922215751159,-2.329175605070001
58,nationality,stereo,-32.05514876417874,-32.11407937465992,9,9,-3.56168319601986,-3.5682310416288803
59,race-color,stereo,-15.193908424142137,-21.288896368190763,10,10,-1.5193908424142137,-2.128889636819076
60,race-color,stereo,-13.538518708432093,-13.305054116179235,9,9,-1.5042798564924549,-1.4783393462421373
61,nationality,stereo,-73.41889542527497,-74.10141994990408,20,20,-3.6709447712637484,-3.7050709974952043
62,nationality,stereo,-30.472897827625275,-29.67146673798561,14,14,-2.176635559116091,-2.1193904812846864
63,nationality,stereo,-5.684751631459221,-5.667177000548691,10,10,-0.5684751631459222,-0.5667177000548691
64,sexual-orientation,stereo,-30.576253034174442,-28.663888064213097,15,15,-2.038416868944963,-1.9109258709475399
65,race-color,stereo,-30.96711679548025,-28.96374524384737,9,9,-3.4407907550533614,-3.2181939159830413
66,race-color,stereo,-22.831906735897064,-22.59134902060032,8,8,-2.853988341987133,-2.82391862757504
67,disability,stereo,-40.8237666048808,-45.068173618172295,15,15,-2.721584440325387,-3.004544907878153
68,race-color,stereo,-76.59748490224592,-83.46893968991935,23,23,-3.3303254305324317,-3.6290843343443195
69,religion,stereo,-48.37215396249667,-48.581566020613536,29,29,-1.6680053090516092,-1.675226414503915
70,gender,antistereo,-21.33761558122933,-21.601784497499466,12,12,-1.7781346317691107,-1.8001487081249554
71,gender,stereo,-25.414278227835894,-28.804926928132772,11,11,-2.310388929803263,-2.6186297207393427
72,gender,stereo,-36.41472662240267,-37.68119940906763,19,19,-1.9165645590738247,-1.9832210215298753
73,race-color,antistereo,-43.79204747872427,-42.28854317218065,21,21,-2.0853355942249654,-2.0137401510562216
74,gender,stereo,-41.83668353732355,-37.59316208141536,17,17,-2.460981384548444,-2.211362475377374
75,disability,stereo,-6.671242732787505,-7.216316227335483,12,12,-0.5559368943989588,-0.6013596856112903
76,race-color,antistereo,-30.870202962309122,-36.188868802040815,11,11,-2.8063820874826475,-3.2898971638218923
77,gender,stereo,-13.946520311001223,-13.930173621280119,11,11,-1.267865482818293,-1.2663794201163745
78,gender,stereo,-22.67516646720469,-20.897864455822855,14,14,-1.6196547476574779,-1.4927046039873468
79,race-color,stereo,-40.56898610055214,-39.05042692547431,17,17,-2.3864109470913024,-2.297083936792607
80,race-color,stereo,-30.110534524079412,-29.404329957673326,18,18,-1.6728074735599674,-1.633573886537407
81,disability,stereo,-17.510186349973083,-19.77522048726678,8,8,-2.1887732937466353,-2.4719025609083474
82,socioeconomic,stereo,-34.33335820278444,-35.58515979492222,17,17,-2.0196093060461435,-2.093244693818954
83,gender,stereo,-43.958892207592726,-41.05967627093196,15,15,-2.930592813839515,-2.737311751395464
84,gender,stereo,-21.535181403160095,-19.401730194687843,9,9,-2.392797933684455,-2.1557477994097605
85,socioeconomic,stereo,-31.77374128997326,-29.47617955505848,10,10,-3.177374128997326,-2.947617955505848
86,physical-appearance,stereo,-27.552999660736532,-27.144859076594003,20,20,-1.3776499830368265,-1.3572429538297002
87,socioeconomic,stereo,-15.056700392975472,-17.41693539591506,8,8,-1.882087549121934,-2.1771169244893827
88,race-color,stereo,-22.357885400764644,-20.425881284289062,15,15,-1.4905256933843096,-1.3617254189526042
89,race-color,stereo,-48.023102660197765,-49.4608711511828,37,37,-1.2979216935188584,-1.3367803013833188
90,race-color,antistereo,-43.56529074716673,-43.59633168378059,15,15,-2.904352716477782,-2.9064221122520393
91,disability,stereo,-25.678750053048134,-21.27726923301816,8,8,-3.2098437566310167,-2.65965865412727
92,race-color,stereo,-17.004542804788798,-19.430570795899257,10,10,-1.7004542804788798,-1.9430570795899258
93,race-color,stereo,-24.319177255034447,-25.76836746931076,10,10,-2.4319177255034448,-2.5768367469310762
94,socioeconomic,stereo,-33.92036558687687,-38.71886149048805,13,13,-2.6092588912982206,-2.978373960806773
95,race-color,stereo,-38.049108367878944,-39.00479290774092,13,13,-2.926854489836842,-3.00036868521084
96,disability,stereo,-42.5598578453064,-43.094170957803726,10,10,-4.2559857845306395,-4.309417095780373
97,disability,stereo,-16.66969706490636,-18.48597690463066,9,9,-1.852188562767373,-2.0539974338478513
98,socioeconomic,antistereo,-23.602302461120416,-30.085511074816168,13,13,-1.8155617277784937,-2.3142700826781666
99,gender,antistereo,-42.42207560874522,-42.18777018599212,24,24,-1.7675864836977173,-1.7578237577496718
100,gender,stereo,-28.70362875983119,-29.627915335819125,12,12,-2.391969063319266,-2.468992944651594
101,age,stereo,-68.13362903892994,-68.99155926704407,16,16,-4.258351814933121,-4.311972454190254
102,sexual-orientation,stereo,-93.33171863853931,-92.76465406641364,31,31,-3.0107006012432036,-2.9924081956907624
103,religion,stereo,-55.81958273705095,-55.919235395267606,20,20,-2.7909791368525476,-2.7959617697633803
104,socioeconomic,stereo,-70.41432087216526,-65.57532729860395,22,22,-3.2006509487347845,-2.9806966953910887
105,race-color,antistereo,-59.790397614240646,-58.24240646511316,15,15,-3.9860265076160433,-3.8828270976742107
106,race-color,stereo,-20.635067999362946,-17.586694452911615,5,5,-4.127013599872589,-3.517338890582323
107,race-color,stereo,-51.07008414156735,-51.01047122851014,13,13,-3.9284680108897962,-3.9238824021930876
108,physical-appearance,antistereo,-37.038339830935,-36.90831805020571,13,13,-2.849103063918077,-2.839101388477362
109,sexual-orientation,antistereo,-61.91092933341861,-58.777329076081514,22,22,-2.8141331515190275,-2.6716967761855233
110,age,stereo,-24.429512043250725,-23.696136397542432,21,21,-1.1633100972976536,-1.1283874475020206
111,gender,antistereo,-19.91003528435249,-24.041838821955025,19,19,-1.047896593913289,-1.2653599379976328
112,gender,stereo,-26.939004828222096,-28.4054108383134,14,14,-1.9242146305872925,-2.0289579170223857
113,physical-appearance,antistereo,-63.25215779989958,-71.16005812585354,17,17,-3.720715164699975,-4.185885772109032
114,age,antistereo,-19.292805388569832,-17.580273993313313,10,10,-1.9292805388569831,-1.7580273993313313
115,gender,antistereo,-25.766439406201243,-26.871127404738218,17,17,-1.515672906247132,-1.5806545532198952
116,gender,stereo,-9.942296802997589,-7.081975668668747,3,3,-3.3140989343325296,-2.3606585562229156
117,religion,stereo,-11.045722152986855,-13.007122339149646,18,18,-0.613651230721492,-0.7226179077305359
118,physical-appearance,stereo,-35.94163100235164,-41.669339464977384,19,19,-1.8916647895974548,-2.193123129735652
119,religion,stereo,-21.529307065997273,-20.73822693619877,12,12,-1.7941089221664395,-1.7281855780165642
120,gender,stereo,-9.489209063351154,-8.973251730203629,8,8,-1.1861511329188943,-1.1216564662754536
121,religion,stereo,-50.62961329892278,-49.95644544437528,12,12,-4.219134441576898,-4.163037120364606
122,sexual-orientation,stereo,-17.347347190654546,-16.667049852716445,10,10,-1.7347347190654545,-1.6667049852716445
123,race-color,stereo,-51.63715809583664,-52.10137247201055,10,10,-5.163715809583664,-5.210137247201056
124,religion,stereo,-104.03247374302009,-105.39556996792089,24,24,-4.334686405959171,-4.3914820819967035
125,race-color,stereo,-86.5265514627099,-86.54951185360551,29,29,-2.983674188369307,-2.984465925986397
126,gender,stereo,-7.828328549861908,-5.802444934844971,3,3,-2.6094428499539695,-1.9341483116149902
127,race-color,stereo,-19.08806089591235,-18.146945014595985,11,11,-1.735278263264759,-1.6497222740541806
128,gender,stereo,-43.779399706516415,-43.56402777112089,24,24,-1.8241416544381839,-1.8151678237967037
129,socioeconomic,stereo,-21.848639742995147,-14.26278568908856,6,6,-3.6414399571658578,-2.3771309481814265
130,sexual-orientation,stereo,-10.077610677108169,-13.077455762424506,8,8,-1.259701334638521,-1.6346819703030633
131,socioeconomic,stereo,-40.2303936292883,-39.12657767906785,16,16,-2.514399601830519,-2.4454111049417406
132,gender,antistereo,-57.398661557585,-57.8253069370985,17,17,-3.3763918563285293,-3.4014886433587357
133,physical-appearance,stereo,-11.74689918756485,-14.597106724977493,7,7,-1.678128455366407,-2.0853009607110704
134,race-color,stereo,-98.02028144430369,-99.1411201688461,33,33,-2.9703115589182936,-3.004276368752912
135,race-color,stereo,-15.130687594413757,-17.313770294189453,4,4,-3.7826718986034393,-4.328442573547363
136,race-color,stereo,-71.87600513547659,-71.39792857971042,25,25,-2.8750402054190634,-2.855917143188417
137,race-color,antistereo,-17.32536331936717,-15.60873081535101,11,11,-1.5750330290333792,-1.4189755286682735
138,race-color,stereo,-18.970306634902954,-17.5264014005661,5,5,-3.7940613269805907,-3.50528028011322
139,disability,stereo,-28.320233340957202,-29.96092437277548,12,12,-2.3600194450797667,-2.49674369773129
140,race-color,stereo,-26.820526098948903,-26.970409902045503,14,14,-1.915751864210636,-1.9264578501461074
141,race-color,stereo,-6.0803677211515605,-7.310909575346159,11,11,-0.5527607019228692,-0.6646281432132871
142,physical-appearance,stereo,-64.0214573815465,-59.66197971999645,12,12,-5.335121448462208,-4.971831643333037
143,race-color,stereo,-15.299906846135855,-15.130593601614237,8,8,-1.9124883557669818,-1.8913242002017796
144,race-color,stereo,-58.38390579819679,-55.593533642590046,10,10,-5.838390579819679,-5.559353364259005
145,sexual-orientation,stereo,-35.62868268962484,-37.649454914266244,21,21,-1.6966039376011828,-1.7928311863936306
146,disability,stereo,-31.192018508911133,-42.352929562330246,10,10,-3.1192018508911135,-4.235292956233025
147,race-color,stereo,-33.235062261112034,-27.694776830030605,13,13,-2.556543250854772,-2.130367448463893
148,gender,antistereo,-32.30785712599754,-31.71873290464282,13,13,-2.485219778922888,-2.439902531126371
149,religion,stereo,-72.6186141744256,-73.64615419320762,28,28,-2.5935219348009144,-2.630219792614558
150,race-color,stereo,-25.893022894859314,-25.20842158794403,8,8,-3.2366278618574142,-3.151052698493004
151,race-color,stereo,-66.13641828298569,-68.82209105789661,15,15,-4.409094552199046,-4.588139403859774
152,race-color,stereo,-23.33586790971458,-24.61533751990646,7,7,-3.3336954156735112,-3.516476788558066
153,gender,stereo,-31.8112978823483,-29.195229241624475,11,11,-2.891936171122573,-2.6541117492385884
154,gender,stereo,-41.66775133111514,-38.023392808332574,15,15,-2.7778500887410096,-2.5348928538888384
155,gender,stereo,-46.38343393057585,-45.95101173222065,22,22,-2.1083379059352656,-2.088682351464575
156,race-color,stereo,-20.6805933711712,-19.980822384070052,10,10,-2.06805933711712,-1.9980822384070052
157,gender,antistereo,-51.30755407176912,-50.69175472483039,23,23,-2.230763220511701,-2.203989335862191
158,gender,stereo,-48.11287350184284,-46.268643091316335,19,19,-2.5322565000969917,-2.4351917416482283
159,disability,stereo,-10.734583536162972,-11.155822644010186,8,8,-1.3418229420203716,-1.3944778305012733
160,disability,stereo,-46.34539435245097,-48.25586310494691,17,17,-2.7261996677912332,-2.838580182643936
161,physical-appearance,stereo,-24.295231238007545,-26.243705943226814,10,10,-2.4295231238007546,-2.6243705943226816
162,race-color,stereo,-25.180679727200186,-26.137463717721403,15,15,-1.6787119818133458,-1.742497581181427
163,race-color,stereo,-27.566833797842264,-27.73849869519472,17,17,-1.6215784586966038,-1.6316763938349836
164,race-color,stereo,-66.49826588854194,-66.12673692964017,34,34,-1.9558313496629982,-1.9449040273423581
165,age,stereo,-18.827210769057274,-19.801501486450434,8,8,-2.3534013461321592,-2.475187685806304
166,age,stereo,-18.414690658450127,-24.70726589858532,8,8,-2.301836332306266,-3.088408237323165
167,age,stereo,-30.704751955345273,-29.424663888290524,13,13,-2.361903996565021,-2.263435683714656
168,race-color,stereo,-22.036565880291164,-20.202691635116935,10,10,-2.2036565880291166,-2.0202691635116934
169,religion,stereo,-52.313561260700226,-51.638375863432884,18,18,-2.90630895892779,-2.8687986590796046
170,socioeconomic,stereo,-43.91995032131672,-42.1128937471658,20,20,-2.195997516065836,-2.10564468735829
171,race-color,stereo,-11.270335383713245,-17.850735764950514,9,9,-1.2522594870792494,-1.9834150849945016
172,race-color,stereo,-48.77193477786204,-46.43783035152592,21,21,-2.322473084660097,-2.2113252548345677
173,race-color,stereo,-29.629263147711754,-30.61407772451639,17,17,-1.7428978322183384,-1.8008281014421408
174,gender,antistereo,-41.28019220312126,-40.94971842307132,17,17,-2.4282466001836034,-2.4088069660630187
175,nationality,stereo,-45.660255542374216,-46.11517450818792,15,15,-3.044017036158281,-3.074344967212528
176,sexual-orientation,stereo,-28.522271752357483,-30.63417473062873,14,14,-2.0373051251683916,-2.188155337902052
177,race-color,stereo,-78.05384341999888,-76.18889290478546,30,30,-2.6017947806666295,-2.5396297634928486
178,race-color,stereo,-24.801843881607056,-29.251560926437378,8,8,-3.100230485200882,-3.6564451158046722
179,socioeconomic,stereo,-52.801224863156676,-53.423092409968376,19,19,-2.779011834902983,-2.811741705787809
180,socioeconomic,stereo,-19.937033772468567,-20.350954808935057,13,13,-1.533617982497582,-1.5654580622257737
181,religion,stereo,-26.833258148282766,-26.300307638943195,14,14,-1.916661296305912,-1.8785934027816569
182,race-color,stereo,-21.281913943588734,-21.395404832437634,13,13,-1.6370703033529794,-1.645800371725972
183,gender,stereo,-18.01821248419583,-18.461555786430836,12,12,-1.501517707016319,-1.5384629822025697
184,socioeconomic,stereo,-58.28916447982192,-60.976464848965406,18,18,-3.2382869155456624,-3.3875813804980783
185,race-color,stereo,-33.34971661865711,-28.4423335082829,13,13,-2.565362816819778,-2.187871808329454
186,race-color,stereo,-24.132626820355654,-23.935227375477552,13,13,-1.8563559092581272,-1.8411713365751963
187,race-color,stereo,-32.2427665634641,-33.97197449267878,15,15,-2.149517770897607,-2.2647982995119187
188,disability,stereo,-26.141099371016026,-25.516790110617876,11,11,-2.376463579183275,-2.3197081918743523
189,race-color,stereo,-19.288411112502217,-19.330471450462937,14,14,-1.3777436508930154,-1.3807479607473527
190,gender,stereo,-47.00032775849104,-45.24435155466199,13,13,-3.615409827576234,-3.480334734973999
191,gender,stereo,-54.36196280304284,-54.83080459132907,16,16,-3.3976226751901777,-3.426925286958067
192,age,stereo,-41.06516923010349,-41.3371154256165,13,13,-3.1588591715464225,-3.179778109662808
193,gender,antistereo,-39.51667749136686,-39.90204707160592,15,15,-2.6344451660911243,-2.660136471440395
194,physical-appearance,stereo,-28.701696113224898,-28.16032743005053,15,15,-1.9134464075483266,-1.8773551620033686
195,gender,stereo,-14.35730421343942,-14.217204900562137,24,24,-0.5982210088933092,-0.5923835375234224
196,disability,stereo,-27.10236157104373,-33.490423299372196,8,8,-3.3877951963804662,-4.1863029124215245
197,gender,antistereo,-26.449077111668885,-19.48009297531098,10,10,-2.6449077111668884,-1.948009297531098
198,gender,stereo,-27.673613984137774,-27.99114914238453,7,7,-3.9533734263053963,-3.9987355917692184
199,gender,antistereo,-21.981531486846507,-22.62374455947429,10,10,-2.198153148684651,-2.262374455947429
200,disability,stereo,-12.02595333661884,-11.40266249870183,8,8,-1.503244167077355,-1.4253328123377287
201,nationality,stereo,-63.289903371594846,-61.447718899697065,22,22,-2.8768137896179478,-2.7930781318044122
202,race-color,stereo,-87.09856755033252,-86.3469194045465,25,25,-3.4839427020133007,-3.45387677618186
203,race-color,stereo,-68.75424446110264,-69.55812515850994,26,26,-2.644394017734717,-2.675312506096536
204,race-color,stereo,-53.73978524282575,-55.19116345047951,19,19,-2.828409749622408,-2.904798076341027
205,sexual-orientation,stereo,-51.79273725301027,-56.62726001627743,28,28,-1.8497406161789383,-2.02240214343848
206,socioeconomic,stereo,-17.039307944371103,-18.17467476420825,12,12,-1.4199423286975918,-1.5145562303506874
207,race-color,stereo,-64.36394526879303,-64.26337730826344,25,25,-2.5745578107517213,-2.570535092330538
208,age,antistereo,-29.676229655742645,-29.4771147929132,20,20,-1.4838114827871323,-1.47385573964566
209,age,stereo,-27.350119907408953,-29.187505405396223,13,13,-2.1038553774929962,-2.2451927234920173
210,socioeconomic,stereo,-41.72486446500989,-36.799663848476484,16,16,-2.607804029063118,-2.2999789905297803
211,race-color,stereo,-35.13569265790284,-35.127672988921404,12,12,-2.9279743881585696,-2.927306082410117
212,race-color,stereo,-25.598485144088045,-24.54416973789921,17,17,-1.5057932437698849,-1.4437746904646593
213,gender,stereo,-54.746048162924126,-55.42860562191345,23,23,-2.380262963605397,-2.409939374865802
214,nationality,stereo,-29.629194408887997,-30.65724548511207,12,12,-2.4690995340739996,-2.5547704570926726
215,sexual-orientation,stereo,-27.808883802732453,-27.4960195440799,16,16,-1.7380552376707783,-1.7185012215049937
216,age,stereo,-58.82276263326639,-61.7283770761569,24,24,-2.4509484430527664,-2.5720157115065376
217,physical-appearance,antistereo,-25.298540417221375,-29.979677500319667,11,11,-2.2998673106564884,-2.725425227301788
218,race-color,stereo,-25.32690619015648,-26.327781508623048,14,14,-1.8090647278683198,-1.8805558220445033
219,age,stereo,-50.177226427942514,-51.11627997085452,13,13,-3.8597866483032703,-3.9320215362195787
220,physical-appearance,stereo,-42.668134508494404,-40.66233104333514,24,24,-1.7778389378539334,-1.6942637934722977
221,gender,antistereo,-28.31893844436854,-30.1307491841726,17,17,-1.6658199084922671,-1.7723970108336824
222,socioeconomic,stereo,-35.17631843872368,-36.461375324986875,14,14,-2.512594174194549,-2.6043839517847767
223,gender,antistereo,-18.305005795162288,-18.553123950230656,7,7,-2.6150008278803267,-2.6504462786043796
224,religion,stereo,-44.86592157185078,-46.875677183270454,23,23,-1.9506922422543815,-2.038072921011759
225,race-color,stereo,-31.489253784064204,-31.05354456230998,15,15,-2.0992835856042804,-2.070236304153999
226,race-color,stereo,-36.37918799698673,-40.251786748503946,13,13,-2.798399076691287,-3.0962912883464573
227,physical-appearance,stereo,-13.517128676176071,-14.151429235935211,8,8,-1.689641084522009,-1.7689286544919014
228,socioeconomic,stereo,-25.12708130478859,-28.864571504294872,12,12,-2.093923442065716,-2.4053809586912394
229,gender,antistereo,-20.498386334860697,-21.601986203539127,13,13,-1.5767989488354384,-1.6616912464260867
230,gender,stereo,-44.00946272490546,-45.35526701062918,24,24,-1.8337276135377276,-1.889802792109549
231,disability,stereo,-77.21226488987668,-76.32163010021395,28,28,-2.757580888924167,-2.7257725035790696
232,gender,stereo,-31.914599120564162,-28.92154878374822,10,10,-3.191459912056416,-2.8921548783748223
233,gender,stereo,-38.04225838556886,-46.06174745410681,12,12,-3.1701881987974048,-3.8384789545089006
234,gender,antistereo,-32.086473416537046,-30.833311699330807,12,12,-2.6738727847114205,-2.5694426416109004
235,race-color,stereo,-12.72034466668265,-13.74798584546079,12,12,-1.060028722223554,-1.1456654871217324
236,race-color,stereo,-24.742318391799927,-23.719831123948097,10,10,-2.4742318391799927,-2.3719831123948096
237,nationality,stereo,-72.11452697357163,-71.50891223317012,18,18,-4.006362609642868,-3.972717346287229
238,race-color,stereo,-26.870539793744683,-25.872831759043038,9,9,-2.985615532638298,-2.8747590843381152
239,religion,antistereo,-25.962775599211454,-23.528878778219223,10,10,-2.5962775599211456,-2.352887877821922
240,age,stereo,-68.58314233592137,-68.2757557540026,28,28,-2.44939794056862,-2.4384198483572357
241,race-color,antistereo,-21.688401572333532,-21.46420675178524,16,16,-1.3555250982708458,-1.3415129219865776
242,race-color,stereo,-13.922797419130802,-15.085038490593433,6,6,-2.3204662365218005,-2.514173081765572
243,race-color,stereo,-11.112768121762201,-8.474053315236233,8,8,-1.3890960152202751,-1.0592566644045291
244,sexual-orientation,stereo,-35.43231187015772,-34.11049126088619,14,14,-2.53087941929698,-2.436463661491871
245,race-color,stereo,-76.82450454996433,-76.82572121705743,26,26,-2.9547886365370895,-2.954835431425286
246,gender,antistereo,-21.540178247727454,-22.214388898573816,11,11,-1.9581980225206777,-2.0194898998703468
247,race-color,stereo,-21.282863343833014,-22.682754767592996,8,8,-2.660357917979127,-2.8353443459491245
248,gender,stereo,-38.22476891055703,-37.92401495948434,15,15,-2.548317927370469,-2.5282676639656225
249,age,antistereo,-27.584481208075886,-25.49195524350216,18,18,-1.5324711782264382,-1.41621973575012
250,nationality,stereo,-33.166857252130285,-32.654007935896516,12,12,-2.763904771010857,-2.721167327991376
251,gender,stereo,-69.4435220528103,-73.3131172688154,23,23,-3.019283567513491,-3.1875268377745827
252,race-color,stereo,-83.4125501383096,-84.17066846042871,27,27,-3.0893537088262812,-3.1174321652010635
253,race-color,stereo,-33.04132831748575,-32.91152489837259,15,15,-2.2027552211657166,-2.194101659891506
254,disability,stereo,-91.59960052208044,-91.26495183125371,24,24,-3.8166500217533517,-3.802706326302238
255,sexual-orientation,stereo,-48.96987134148367,-48.05696962150978,25,25,-1.9587948536593467,-1.9222787848603913
256,socioeconomic,stereo,-36.698415983468294,-37.1202379912138,16,16,-2.2936509989667684,-2.3200148744508624
257,nationality,stereo,-31.73685623239726,-30.19312515668571,11,11,-2.885168748399751,-2.744829559698701
258,race-color,stereo,-95.27284113317728,-90.02125872671604,27,27,-3.5286237456732326,-3.3341206935820757
259,gender,antistereo,-52.148868018819485,-56.37833357923955,22,22,-2.3704030917645222,-2.5626515263290703
260,race-color,stereo,-51.49752314388752,-52.006569027900696,11,11,-4.6815930130806835,-4.727869911627336
261,race-color,stereo,-31.127479042857885,-28.641304994001985,11,11,-2.8297708220779896,-2.603754999454726
262,nationality,stereo,-44.08067795354873,-41.81999795045704,18,18,-2.4489265529749296,-2.3233332194698355
263,socioeconomic,stereo,-25.60022235661745,-31.489474115893245,9,9,-2.8444691507352724,-3.4988304573214717
264,gender,antistereo,-28.974860197864473,-31.40746613778174,13,13,-2.2288353998357286,-2.4159589336755185
265,sexual-orientation,stereo,-37.235815577208996,-40.50866346433759,15,15,-2.4823877051472665,-2.7005775642891723
266,sexual-orientation,stereo,-52.52952621100121,-48.78583074067865,20,20,-2.6264763105500606,-2.4392915370339323
267,gender,antistereo,-52.62982748169452,-52.77410133462399,20,20,-2.631491374084726,-2.6387050667311995
268,race-color,antistereo,-87.26095141444239,-86.41412502678577,30,30,-2.908698380481413,-2.8804708342261924
269,gender,antistereo,-14.380119998008013,-14.970594968646765,11,11,-1.3072836361825466,-1.3609631789678878
270,gender,stereo,-18.73609284986742,-20.035829146858305,9,9,-2.0817880944297134,-2.226203238539812
271,religion,stereo,-6.162958635017276,-6.123252110555768,8,8,-0.7703698293771595,-0.765406513819471
272,nationality,stereo,-26.03560727043441,-28.48856026636713,21,21,-1.2397908224016387,-1.3565981079222442
273,physical-appearance,stereo,-33.02531124302186,-34.1498370571062,14,14,-2.35895080307299,-2.4392740755075857
274,race-color,stereo,-63.75672082649544,-65.08070941641927,17,17,-3.750395342735026,-3.828277024495251
275,religion,stereo,-36.854175492189825,-43.44662526482716,16,16,-2.303385968261864,-2.7154140790516976
276,race-color,stereo,-19.88160597800743,-18.75998475169763,12,12,-1.6568004981672857,-1.563332062641469
277,race-color,stereo,-13.063570261001587,-18.2748866379261,7,7,-1.8662243230002267,-2.6106980911323
278,race-color,stereo,-23.55427129101008,-22.751970015931875,13,13,-1.811867022385391,-1.7501515396870673
279,race-color,stereo,-48.08769638556987,-45.15972121898085,15,15,-3.205846425704658,-3.0106480812653897
280,race-color,stereo,-68.69614481180906,-72.22353278845549,26,26,-2.64215941583881,-2.777828184171365
281,socioeconomic,stereo,-39.22648459114134,-37.204065832309425,16,16,-2.451655286946334,-2.325254114519339
282,religion,stereo,-24.33123454399174,-21.831649695406668,11,11,-2.2119304130901583,-1.9846954268551515
283,religion,stereo,-35.763514099642634,-35.06172479316592,11,11,-3.251228554512967,-3.1874295266514476
284,race-color,stereo,-53.804540453478694,-54.01768935658038,13,13,-4.138810804113746,-4.155206873583106
285,race-color,stereo,-62.80683152284473,-61.91568974778056,20,20,-3.1403415761422364,-3.095784487389028
286,disability,stereo,-31.977133190259337,-30.097470837645233,24,24,-1.332380549594139,-1.2540612849018846
287,gender,stereo,-25.11705423425883,-25.302906185388565,12,12,-2.0930878528549024,-2.108575515449047
288,gender,antistereo,-44.708101619035006,-42.49957303702831,17,17,-2.629888330531471,-2.499974884531077
289,race-color,stereo,-62.410571468411945,-61.50919941812754,18,18,-3.4672539704673304,-3.41717774545153
290,age,stereo,-32.76627741008997,-34.042583499103785,23,23,-1.4246207569604334,-1.4801123260479907
291,age,stereo,-46.3792081577667,-47.280212513211154,19,19,-2.4410109556719313,-2.4884322375374293
292,gender,stereo,-35.06758854101645,-34.99339988885913,20,20,-1.7533794270508225,-1.7496699944429566
293,physical-appearance,stereo,-28.217187360394746,-31.96392219234258,8,8,-3.5271484200493433,-3.9954902740428224
294,race-color,stereo,-50.72535803169012,-50.64924232661724,20,20,-2.536267901584506,-2.532462116330862
295,race-color,stereo,-31.113417567685246,-32.4636614616029,14,14,-2.222386969120375,-2.318832961543064
296,race-color,stereo,-46.35536209307611,-46.08379668742418,25,25,-1.8542144837230443,-1.8433518674969673
297,nationality,stereo,-34.317554268287495,-34.59918982256204,18,18,-1.9065307926826387,-1.9221772123645577
298,race-color,stereo,-47.129916563630104,-47.99377517402172,11,11,-4.284537869420919,-4.363070470365611
299,gender,antistereo,-79.4225926824347,-81.58195611990959,29,29,-2.7387100924977483,-2.8131709006865377
300,race-color,stereo,-21.453290244506206,-20.496724142925814,7,7,-3.0647557492151725,-2.928103448989402
301,sexual-orientation,stereo,-29.64141382696107,-34.18471845018212,22,22,-1.3473369921345941,-1.5538508386446417
302,religion,stereo,-31.661683979677036,-34.82783673994709,29,29,-1.0917822061957598,-1.2009598875843823
303,race-color,stereo,-20.730862902477384,-20.34529591538012,10,10,-2.0730862902477383,-2.034529591538012
304,disability,stereo,-33.48232533351984,-34.97156893041392,27,27,-1.2400861234636977,-1.2952432937190341
305,disability,stereo,-33.98304095864296,-32.206654228270054,7,7,-4.854720136948994,-4.600950604038579
306,age,stereo,-26.26991033554077,-26.788816452026367,7,7,-3.7528443336486816,-3.8269737788609097
307,race-color,stereo,-64.19153871166054,-63.855026894947514,24,24,-2.6746474463191894,-2.6606261206228132
308,gender,stereo,-25.22193055972457,-25.964353412389755,11,11,-2.2929027781567792,-2.360395764762705
309,nationality,stereo,-28.564139024703763,-29.70443224988412,17,17,-1.680243472041398,-1.7473195441108307
310,socioeconomic,stereo,-42.27903783284819,-46.276412493985845,14,14,-3.0199312737748705,-3.3054580352847034
311,nationality,stereo,-32.23771253041923,-34.94918057508767,14,14,-2.3026937521728024,-2.4963700410776903
312,race-color,stereo,-34.786067590117455,-34.52207013219595,15,15,-2.319071172674497,-2.301471342146397
313,age,stereo,-36.07964898250066,-36.63687067315914,17,17,-2.1223322930882738,-2.1551100395975964
314,race-color,stereo,-22.498814203660004,-21.308805770473555,14,14,-1.607058157404286,-1.5220575550338253
315,race-color,stereo,-27.776545397937298,-28.765326224267483,12,12,-2.314712116494775,-2.3971105186889567
316,race-color,stereo,-74.84327401360497,-74.98140497942222,19,19,-3.9391196849265775,-3.9463897357590643
317,race-color,antistereo,-53.633706749853445,-50.11399192389217,22,22,-2.437895761356975,-2.2779087238132805
318,race-color,stereo,-98.43884845054708,-98.44379286445474,26,26,-3.7861095557902726,-3.7862997255559514
319,gender,antistereo,-104.39284314250108,-101.29716784693301,46,46,-2.269409633532632,-2.2021123444985435
320,gender,antistereo,-30.052122172317468,-30.24636972483131,14,14,-2.1465801551655335,-2.1604549803450936
321,religion,stereo,-8.839549276046455,-9.34961173532065,13,13,-0.6799653289266504,-0.7192009027169731
322,age,stereo,-21.75906378775835,-22.37905802577734,12,12,-1.8132553156465292,-1.8649215021481116
323,race-color,stereo,-66.28745223581791,-65.50801482796669,26,26,-2.549517393685304,-2.5195390318448725
