idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
99,gender,antistereo,-46.565879105590284,-49.23280609585345,24,24,-1.9402449627329286,-2.0513669206605605
100,gender,stereo,-26.854456163942814,-29.43162639439106,12,12,-2.2378713469952345,-2.4526355328659215
101,age,stereo,-67.92775846272707,-69.31404517591,16,16,-4.245484903920442,-4.332127823494375
102,sexual-orientation,stereo,-85.7858902066946,-88.30745314061642,31,31,-2.767286780861116,-2.8486275206650458
103,religion,stereo,-50.59462932124734,-52.296410128474236,20,20,-2.529731466062367,-2.6148205064237118
104,socioeconomic,stereo,-68.72190630435944,-67.49706463515759,22,22,-3.12372301383452,-3.068048392507163
105,race-color,antistereo,-57.65819649398327,-53.629771679639816,15,15,-3.8438797662655513,-3.575318111975988
106,race-color,stereo,-27.343231856822968,-26.877819806337357,5,5,-5.468646371364594,-5.3755639612674715
107,race-color,stereo,-37.785356141626835,-37.82616915367544,13,13,-2.9065658570482182,-2.909705319513495
108,physical-appearance,antistereo,-33.692171706818044,-31.681004775688052,13,13,-2.5917055159090805,-2.4370003673606195
109,sexual-orientation,antistereo,-68.92285602353513,-68.9890434332192,22,22,-3.13285709197887,-3.1358656106008724
110,age,stereo,-25.183296112241806,-28.28259954090754,21,21,-1.1992045767734194,-1.3467904543289304
111,gender,antistereo,-20.624667810858227,-19.551622765138745,19,19,-1.085508832150433,-1.0290327771125656
112,gender,stereo,-28.720954014454037,-29.00902574090287,14,14,-2.0514967153181454,-2.072073267207348
113,physical-appearance,antistereo,-61.21776907891035,-68.78259793296456,17,17,-3.601045239935903,-4.046035172527327
114,age,antistereo,-17.301745829405263,-18.44700141157955,10,10,-1.7301745829405264,-1.8447001411579549
115,gender,antistereo,-22.285716522485018,-25.01107246056199,17,17,-1.310924501322648,-1.4712395565036465
116,gender,stereo,-12.267094790935516,-10.35230541229248,3,3,-4.089031596978505,-3.45076847076416
117,religion,stereo,-17.729207495984156,-19.070707798120566,18,18,-0.9849559719991198,-1.0594837665622536
118,physical-appearance,stereo,-33.118701776489615,-35.20700756274164,19,19,-1.743089567183664,-1.8530003980390335
119,religion,stereo,-26.13924952968955,-27.42615943029523,12,12,-2.1782707941407957,-2.285513285857936
120,gender,stereo,-8.574294381774962,-6.279327308759093,8,8,-1.0717867977218702,-0.7849159135948867
121,religion,stereo,-46.79791358113289,-46.44462176412344,12,12,-3.899826131761074,-3.870385147010287
122,sexual-orientation,stereo,-17.539243585371878,-14.175859057315392,10,10,-1.7539243585371878,-1.4175859057315392
123,race-color,stereo,-51.85221093893051,-53.95146047323942,10,10,-5.185221093893051,-5.3951460473239425
124,religion,stereo,-97.291957417503,-99.63388151873369,24,24,-4.053831559062625,-4.151411729947237
125,race-color,stereo,-79.04178733378649,-79.72666211426258,29,29,-2.7255788735788444,-2.7491952453193993
126,gender,stereo,-8.827247619628906,-8.023569822311401,3,3,-2.9424158732096353,-2.6745232741038003
127,race-color,stereo,-16.343122225254774,-16.40144327376038,11,11,-1.4857383841140703,-1.4910402976145798
128,gender,stereo,-52.99000816605985,-53.476325254596304,24,24,-2.2079170069191605,-2.2281802189415125
129,socioeconomic,stereo,-20.384296860080212,-17.355039834044874,6,6,-3.3973828100133687,-2.892506639007479
130,sexual-orientation,stereo,-7.123827482457273,-12.092401935951784,8,8,-0.8904784353071591,-1.511550241993973
131,socioeconomic,stereo,-36.7002736935392,-35.82887381967157,16,16,-2.2937671058462,-2.239304613729473
132,gender,antistereo,-55.42451943643391,-56.95605148375034,17,17,-3.260265849201995,-3.350355969632373
133,physical-appearance,stereo,-13.776720240712166,-17.022702634334564,7,7,-1.9681028915303094,-2.431814662047795
134,race-color,stereo,-106.11821666033939,-105.56697186548263,33,33,-3.2157035351617997,-3.1989991474388675
135,race-color,stereo,-14.644667863845825,-17.633224725723267,4,4,-3.6611669659614563,-4.408306181430817
136,race-color,stereo,-69.61596450395882,-69.24370680516586,25,25,-2.7846385801583526,-2.7697482722066344
137,race-color,antistereo,-17.07781332079321,-16.277510970830917,11,11,-1.5525284837084738,-1.4797737246209925
138,race-color,stereo,-23.379220485687256,-23.75126886367798,5,5,-4.6758440971374515,-4.750253772735595
139,disability,stereo,-33.95490574860014,-36.97915609413758,12,12,-2.829575479050012,-3.0815963411781317
140,race-color,stereo,-24.975841990904883,-26.62096530292183,14,14,-1.783988713636063,-1.9014975216372736
141,race-color,stereo,-8.550928039941937,-8.464217655360699,11,11,-0.7773570945401761,-0.7694743323055181
142,physical-appearance,stereo,-54.979134533554316,-48.877966567873955,12,12,-4.58159454446286,-4.073163880656163
143,race-color,stereo,-20.148429352790117,-19.304822202771902,8,8,-2.5185536690987647,-2.4131027753464878
144,race-color,stereo,-61.02363993227482,-58.16943656653166,10,10,-6.102363993227482,-5.816943656653166
145,sexual-orientation,stereo,-35.911146831233054,-36.33087408449501,21,21,-1.710054611011098,-1.7300416230711908
146,disability,stereo,-33.31780169904232,-37.69545550644398,10,10,-3.331780169904232,-3.7695455506443976
147,race-color,stereo,-46.0364617947489,-39.51341309770942,13,13,-3.541266291903762,-3.039493315208417
148,gender,antistereo,-36.28790268301964,-36.10160392895341,13,13,-2.791377129463049,-2.777046456073339
149,religion,stereo,-60.1783932633698,-60.572253208607435,28,28,-2.1492283308346356,-2.1632947574502657
150,race-color,stereo,-29.846892058849335,-32.99190328270197,8,8,-3.730861507356167,-4.123987910337746
151,race-color,stereo,-63.51035934686661,-63.84043714404106,15,15,-4.234023956457774,-4.256029142936071
152,race-color,stereo,-23.06775285117328,-24.927986178547144,7,7,-3.295393264453326,-3.561140882649592
153,gender,stereo,-29.274643326178193,-30.207460483536124,11,11,-2.661331211470745,-2.7461327712305565
154,gender,stereo,-37.559701818972826,-41.411142898665275,15,15,-2.503980121264855,-2.7607428599110184
155,gender,stereo,-51.78316452447325,-54.10197275923565,22,22,-2.353780205657875,-2.4591805799652566
156,race-color,stereo,-20.212628750341537,-20.928069172536198,10,10,-2.0212628750341537,-2.0928069172536197
157,gender,antistereo,-58.787612956017256,-58.828640561550856,23,23,-2.5559831720007504,-2.557766980936994
158,gender,stereo,-50.65031817369163,-49.967261108453386,19,19,-2.6658062196679806,-2.629855847813336
159,disability,stereo,-11.735144756734371,-13.49197025038302,8,8,-1.4668930945917964,-1.6864962812978774
160,disability,stereo,-46.59330123476684,-47.492159785702825,17,17,-2.74078242557452,-2.793656457982519
161,physical-appearance,stereo,-30.67526825517416,-30.089772954583168,10,10,-3.067526825517416,-3.0089772954583167
162,race-color,stereo,-28.02351677673869,-29.510183536214754,15,15,-1.8682344517825793,-1.9673455690809836
163,race-color,stereo,-28.03230439685285,-30.550656916573644,17,17,-1.6489590821678148,-1.7970974656808025
164,race-color,stereo,-66.38542178273201,-65.77174643985927,34,34,-1.952512405374471,-1.9344631305840962
165,age,stereo,-18.239082105457783,-18.776413006708026,8,8,-2.279885263182223,-2.3470516258385032
166,age,stereo,-14.863806128501892,-24.84432291984558,8,8,-1.8579757660627365,-3.1055403649806976
167,age,stereo,-32.826169561594725,-30.993560852482915,13,13,-2.5250899662765174,-2.3841200655756087
168,race-color,stereo,-27.442506071180105,-24.909026388078928,10,10,-2.7442506071180106,-2.490902638807893
169,religion,stereo,-57.13531104940921,-58.081122358329594,18,18,-3.1741839471894004,-3.2267290199071996
170,socioeconomic,stereo,-42.54587184265256,-43.509873263537884,20,20,-2.127293592132628,-2.175493663176894
171,race-color,stereo,-13.3923842869699,-20.44358865171671,9,9,-1.488042698552211,-2.2715098501907454
172,race-color,stereo,-44.391128467119415,-44.251968704818864,21,21,-2.11386326033902,-2.1072366049913747
173,race-color,stereo,-33.43940784223378,-37.066238436847925,17,17,-1.9670239907196339,-2.1803669668734074
174,gender,antistereo,-43.895828949986026,-43.75787133257836,17,17,-2.5821075852932958,-2.573992431328139
175,nationality,stereo,-43.833688020473346,-42.94700057338923,15,15,-2.9222458680315566,-2.863133371559282
176,sexual-orientation,stereo,-31.386898323893547,-36.128287909552455,14,14,-2.241921308849539,-2.580591993539461
177,race-color,stereo,-77.69859288691077,-76.2277109741699,30,30,-2.589953096230359,-2.5409236991389963
178,race-color,stereo,-24.77850465476513,-29.148652955889702,8,8,-3.097313081845641,-3.6435816194862127
179,socioeconomic,stereo,-49.403783990070224,-50.823742024600506,19,19,-2.600199157372117,-2.674933790768448
180,socioeconomic,stereo,-26.15574629767798,-25.623503474052995,13,13,-2.0119804844367675,-1.9710387287733073
181,religion,stereo,-31.126308385282755,-29.841709036380053,14,14,-2.223307741805911,-2.131550645455718
182,race-color,stereo,-22.672549752518535,-22.751191716641188,13,13,-1.744042288655272,-1.7500916705108607
183,gender,stereo,-22.95206174068153,-20.28459255117923,12,12,-1.9126718117234607,-1.690382712598269
184,socioeconomic,stereo,-63.940593492239714,-68.04449230618775,18,18,-3.5522551940133176,-3.780249572565986
185,race-color,stereo,-31.288529951125383,-23.774174608290195,13,13,-2.406809996240414,-1.828782662176169
186,race-color,stereo,-34.70469366386533,-34.68047013878822,13,13,-2.6695918202973328,-2.6677284722144785
187,race-color,stereo,-33.6296441288323,-33.81661538714252,15,15,-2.2419762752554866,-2.254441025809501
188,disability,stereo,-23.646355438046157,-25.875155015848577,11,11,-2.1496686761860144,-2.352286819622598
189,race-color,stereo,-22.727982386946678,-22.040425203740597,14,14,-1.6234273133533341,-1.574316085981471
190,gender,stereo,-46.15826089307666,-44.22500630095601,13,13,-3.550635453313589,-3.401923561612001
191,gender,stereo,-48.714351647104195,-49.131504272983875,16,16,-3.044646977944012,-3.070719017061492
192,age,stereo,-41.84945713728666,-43.33909227326512,13,13,-3.2191890105605125,-3.333776328712702
193,gender,antistereo,-42.20518770068884,-41.02790788188577,15,15,-2.8136791800459227,-2.7351938587923845
194,physical-appearance,stereo,-32.62712329161877,-31.185862614682264,15,15,-2.1751415527745848,-2.0790575076454845
195,gender,stereo,-18.438472557725618,-17.17885962384753,24,24,-0.768269689905234,-0.7157858176603137
196,disability,stereo,-26.57272138632834,-26.090268291532993,8,8,-3.3215901732910424,-3.261283536441624
197,gender,antistereo,-23.535199434496462,-20.51699683442712,10,10,-2.3535199434496463,-2.051699683442712
198,gender,stereo,-26.058833919465542,-25.682171441614628,7,7,-3.722690559923649,-3.6688816345163753
199,gender,antistereo,-26.999524910002947,-27.646431885659695,10,10,-2.6999524910002948,-2.7646431885659695
200,disability,stereo,-21.785264348611236,-21.96564325504005,8,8,-2.7231580435764045,-2.745705406880006
201,nationality,stereo,-62.755787825677544,-62.10798195935786,22,22,-2.85253581025807,-2.8230900890617208
202,race-color,stereo,-78.41631253625383,-78.13686316856183,25,25,-3.136652501450153,-3.1254745267424733
203,race-color,stereo,-80.00548827469174,-78.6775399504877,26,26,-3.0771341644112207,-3.0260592288649115
204,race-color,stereo,-50.7378310225904,-52.63357751816511,19,19,-2.670412159083705,-2.7701882904297426
205,sexual-orientation,stereo,-52.47416707733646,-56.27111543016508,28,28,-1.8740773956191592,-2.0096826939344674
206,socioeconomic,stereo,-23.820804415925522,-24.33852821784967,12,12,-1.9850670346604602,-2.028210684820806
207,race-color,stereo,-67.7783770156093,-67.80602697748691,25,25,-2.7111350806243717,-2.7122410790994764
208,age,antistereo,-33.88518416695297,-34.402018464170396,20,20,-1.6942592083476484,-1.7201009232085198
209,age,stereo,-38.01036091148853,-38.56265757512301,13,13,-2.9238739162683487,-2.9663582750094624
210,socioeconomic,stereo,-44.717004149775676,-39.54670602058286,16,16,-2.7948127593609797,-2.4716691262864288
211,race-color,stereo,-30.313885543495417,-30.518387952819467,12,12,-2.526157128624618,-2.543198996068289
212,race-color,stereo,-26.836272083310178,-27.171190451597795,17,17,-1.5786042401947162,-1.5983053206822233
213,gender,stereo,-52.86656913952902,-52.589337098179385,23,23,-2.298546484327349,-2.286492917312147
214,nationality,stereo,-36.09230135567486,-33.102860745741054,12,12,-3.007691779639572,-2.7585717288117544
215,sexual-orientation,stereo,-23.241313842125237,-24.384907078463584,16,16,-1.4525821151328273,-1.524056692403974
216,age,stereo,-56.29347968264483,-55.20703419414349,24,24,-2.3455616534435344,-2.3002930914226454
217,physical-appearance,antistereo,-21.699018061626703,-25.088438350474462,11,11,-1.9726380056024275,-2.280767122770406
218,race-color,stereo,-25.70788421315956,-30.15095532173291,14,14,-1.8362774437971114,-2.1536396658380648
219,age,stereo,-45.051220424473286,-47.687044218182564,13,13,-3.465478494190253,-3.668234170629428
220,physical-appearance,stereo,-39.92583519962864,-42.03592629569903,24,24,-1.6635764666511932,-1.7514969289874596
221,gender,antistereo,-31.550487198866904,-32.44890542328358,17,17,-1.855911011698053,-1.9087591425460928
222,socioeconomic,stereo,-37.054526878520846,-39.27286998555064,14,14,-2.646751919894346,-2.805204998967903
223,gender,antistereo,-15.364881860441528,-14.77426208392717,7,7,-2.194983122920218,-2.1106088691324527
224,religion,stereo,-43.37177207507193,-46.17895269393921,23,23,-1.8857292206553014,-2.0077805519104004
225,race-color,stereo,-27.233751048101112,-26.32435103971511,15,15,-1.8155834032067408,-1.7549567359810074
226,race-color,stereo,-33.924090925371274,-33.83503442094661,13,13,-2.6095454557977904,-2.602694955457432
227,physical-appearance,stereo,-15.51220127940178,-14.89004261046648,8,8,-1.9390251599252224,-1.86125532630831
228,socioeconomic,stereo,-22.53790175076574,-26.655004017055035,12,12,-1.8781584792304784,-2.221250334754586
229,gender,antistereo,-20.622514895272616,-22.20640604119035,13,13,-1.586347299636355,-1.7081850800915652
230,gender,stereo,-47.56921200011857,-47.488020268734545,24,24,-1.9820505000049404,-1.9786675111972727
231,disability,stereo,-78.4350209935219,-78.95618284342345,28,28,-2.801250749768639,-2.819863672979409
232,gender,stereo,-32.66231123940088,-27.752734942245297,10,10,-3.266231123940088,-2.7752734942245296
233,gender,stereo,-34.7404826823622,-43.865818440914154,12,12,-2.895040223530183,-3.6554848700761795
234,gender,antistereo,-36.014791647787206,-36.307809615216684,12,12,-3.0012326373156006,-3.025650801268057
235,race-color,stereo,-14.446433484670706,-14.75032905372791,12,12,-1.203869457055892,-1.229194087810659
236,race-color,stereo,-26.941277752630413,-37.66503024101257,10,10,-2.6941277752630413,-3.766503024101257
237,nationality,stereo,-63.52144478075206,-64.93172825314105,18,18,-3.5289691544862256,-3.6073182362856135
238,race-color,stereo,-29.6564428396523,-26.88994688540697,9,9,-3.295160315516922,-2.98777187615633
239,religion,antistereo,-23.56859777122736,-32.99828752875328,10,10,-2.356859777122736,-3.299828752875328
240,age,stereo,-73.35516377876775,-69.87041910552944,28,28,-2.6198272778131337,-2.4953721109117657
241,race-color,antistereo,-32.023606847957126,-31.362357903431985,16,16,-2.0014754279973204,-1.960147368964499
242,race-color,stereo,-14.47560141980648,-15.630679897964,6,6,-2.4126002366344133,-2.6051133163273335
243,race-color,stereo,-11.751252051559277,-9.010959377861582,8,8,-1.4689065064449096,-1.1263699222326977
244,sexual-orientation,stereo,-40.071834214031696,-37.972534568980336,14,14,-2.8622738724308356,-2.7123238977843096
245,race-color,stereo,-70.95175376125553,-69.92701578781998,26,26,-2.728913606202136,-2.6895006072238457
246,gender,antistereo,-21.441415218170732,-24.80930934008211,11,11,-1.9492195652882485,-2.255391758189283
247,race-color,stereo,-24.22947657201439,-24.10971284750849,8,8,-3.028684571501799,-3.0137141059385613
248,gender,stereo,-40.627787889912724,-40.406924748793244,15,15,-2.7085191926608485,-2.693794983252883
249,age,antistereo,-23.063684067165013,-21.775499992392724,18,18,-1.2813157815091674,-1.2097499995773735
250,nationality,stereo,-28.998816393315792,-27.469544951687567,12,12,-2.416568032776316,-2.2891287459739638
251,gender,stereo,-70.91928329168877,-71.05273621088418,23,23,-3.0834470996386423,-3.089249400473225
252,race-color,stereo,-77.22660316806287,-78.99776597414166,27,27,-2.860244561780106,-2.925843184227469
253,race-color,stereo,-31.772358620539308,-32.34368999302387,15,15,-2.1181572413692873,-2.156245999534925
254,disability,stereo,-82.74373764025222,-82.87056660241797,24,24,-3.447655735010509,-3.4529402751007487
255,sexual-orientation,stereo,-55.416697946813656,-55.259604054066585,25,25,-2.216667917872546,-2.210384162162663
256,socioeconomic,stereo,-33.69734618254006,-34.0632920563221,16,16,-2.1060841364087537,-2.128955753520131
257,nationality,stereo,-34.79751536436379,-35.85292832925916,11,11,-3.1634104876694353,-3.2593571208417416
258,race-color,stereo,-94.4464438855648,-93.95951021462679,27,27,-3.498016440206104,-3.479981859800992
259,gender,antistereo,-50.610845108516514,-51.96384513709927,22,22,-2.3004929594780235,-2.3619929607772394
260,race-color,stereo,-50.49271940253675,-51.97015940025449,11,11,-4.590247218412432,-4.72455994547768
261,race-color,stereo,-29.666723494417965,-26.960254018194973,11,11,-2.696974863128906,-2.45093218347227
262,nationality,stereo,-40.428862375440076,-36.822980395983905,18,18,-2.246047909746671,-2.045721133110217
263,socioeconomic,stereo,-26.51570122037083,-28.096902356483042,9,9,-2.9461890244856477,-3.1218780396092267
264,gender,antistereo,-25.598698988556862,-28.77013559266925,13,13,-1.969130691427451,-2.21308735328225
265,sexual-orientation,stereo,-49.59141098707914,-50.398326978087425,15,15,-3.306094065805276,-3.3598884652058283
266,sexual-orientation,stereo,-41.145150654541794,-42.30582931393292,20,20,-2.05725753272709,-2.1152914656966457
267,gender,antistereo,-55.35471643693745,-57.33176654111594,20,20,-2.7677358218468724,-2.866588327055797
268,race-color,antistereo,-91.25910452610697,-90.35384766905918,30,30,-3.0419701508702324,-3.0117949223019727
269,gender,antistereo,-9.266654064878821,-10.093729270622134,11,11,-0.8424230968071655,-0.9176117518747394
