idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
746,race-color,stereo,-42.43543975055218,-42.13995448127389,25,25,-1.6974175900220871,-1.6855981792509556
747,race-color,stereo,-21.717076650820673,-21.973168171942234,15,15,-1.4478051100547116,-1.4648778781294822
748,disability,stereo,-27.27899970114231,-29.789205234497786,11,11,-2.47990906374021,-2.708109566772526
749,race-color,stereo,-18.499092023819685,-17.828169907908887,19,19,-0.9736364223062992,-0.9383247319952046
750,sexual-orientation,stereo,-36.91715668933466,-36.03610693011433,11,11,-3.356105153575878,-3.2760097209194843
751,socioeconomic,antistereo,-31.47021985054016,-37.364593744277954,6,6,-5.245036641756694,-6.227432290712993
752,race-color,stereo,-21.406487308442593,-21.385128090158105,17,17,-1.2592051357907408,-1.2579487111857708
753,socioeconomic,stereo,-13.640322079882026,-11.599645759910345,9,9,-1.515591342209114,-1.2888495288789272
754,race-color,stereo,-12.463181972503662,-12.39358103275299,5,5,-2.4926363945007326,-2.4787162065505983
755,gender,stereo,-41.82325328501611,-42.72018297009345,18,18,-2.3235140713897837,-2.373343498338525
756,physical-appearance,stereo,-23.091608863323927,-21.836981620639563,11,11,-2.0992371693930845,-1.9851801473308692
757,disability,stereo,-48.36402999982238,-42.94115928001702,12,12,-4.0303358333185315,-3.5784299400014183
758,gender,antistereo,-52.89584128925344,-52.71296498083393,25,25,-2.1158336515701377,-2.1085185992333573
759,race-color,stereo,-27.711163565516472,-28.033389918506145,12,12,-2.309263630459706,-2.3361158265421786
760,socioeconomic,stereo,-31.49466365482658,-29.35903183929622,14,14,-2.249618832487613,-2.097073702806873
761,race-color,stereo,-11.2299510743469,-10.313740372657776,7,7,-1.6042787249067,-1.4733914818082536
762,race-color,stereo,-15.894437357783318,-15.460587985813618,15,15,-1.0596291571855545,-1.0307058657209078
763,race-color,stereo,-10.765588991343975,-9.238384746015072,8,8,-1.3456986239179969,-1.154798093251884
764,sexual-orientation,stereo,-69.2716736420989,-67.58410657197237,17,17,-4.074804331888171,-3.9755356807042572
765,socioeconomic,stereo,-45.520195972174406,-49.39385960623622,14,14,-3.251442569441029,-3.5281328290168728
766,race-color,stereo,-39.43775650020689,-40.537992974277586,19,19,-2.0756713947477308,-2.133578577593557
767,race-color,stereo,-65.70451742451405,-65.59673373677651,19,19,-3.4581324960270554,-3.452459670356659
768,gender,antistereo,-67.4027153593488,-67.9288221327588,27,27,-2.4963968651610666,-2.515882301213289
769,race-color,stereo,-71.18595235794783,-71.30260141380131,27,27,-2.636516753998068,-2.6408370894000486
770,gender,antistereo,-5.116558817215264,-6.9436697922647,10,10,-0.5116558817215264,-0.69436697922647
771,gender,stereo,-44.16573292762041,-44.74956945795566,22,22,-2.007533314891837,-2.0340713389979843
772,nationality,stereo,-31.062384399818256,-30.999056135304272,13,13,-2.3894141846014043,-2.38454277963879
773,socioeconomic,stereo,-40.56079097278416,-43.28024720586836,14,14,-2.8971993551988686,-3.0914462289905975
774,sexual-orientation,antistereo,-19.069476142525673,-16.38640173152089,10,10,-1.9069476142525672,-1.6386401731520892
775,race-color,stereo,-39.176269959658384,-39.29251105803996,17,17,-2.304486468215199,-2.3113241798847035
776,race-color,stereo,-20.612619439896662,-19.824717172217788,21,21,-0.9815533066617458,-0.9440341510579899
777,gender,antistereo,-41.154504649341106,-39.14202277548611,11,11,-3.741318604485555,-3.5583657068623737
778,age,stereo,-43.14424584247172,-43.23332525836304,15,15,-2.876283056164781,-2.882221683890869
779,nationality,stereo,-50.18833731114864,-49.27332304883748,21,21,-2.3899208243404115,-2.346348716611309
780,gender,stereo,-30.302828626707196,-30.04857254587114,12,12,-2.5252357188922665,-2.5040477121559284
781,race-color,stereo,-59.42558506131172,-58.95604895055294,21,21,-2.8297897648243677,-2.8074309024072828
782,socioeconomic,antistereo,-18.005974364481517,-17.996721568066278,14,14,-1.2861410260343942,-1.285480112004734
783,religion,stereo,-41.260042045265436,-45.010276588611305,18,18,-2.292224558070302,-2.500570921589517
784,sexual-orientation,stereo,-37.65948808961548,-37.99194590118714,22,22,-1.71179491316434,-1.7269066318721427
785,socioeconomic,stereo,-59.589144797297195,-63.21064811621909,38,38,-1.5681353894025578,-1.663438108321555
786,socioeconomic,stereo,-28.772258784621954,-28.56546064093709,15,15,-1.9181505856414636,-1.9043640427291393
787,physical-appearance,stereo,-35.287875013425946,-38.09340488538146,17,17,-2.075757353730938,-2.2407885226694977
788,gender,stereo,-45.492267310619354,-48.52954204380512,14,14,-3.2494476650442397,-3.4663958602717946
789,socioeconomic,stereo,-46.59682793030515,-43.945076163858175,19,19,-2.4524646279107976,-2.3128987454662195
790,religion,stereo,-25.896901388303377,-25.83786729630083,14,14,-1.8497786705930983,-1.8455619497357734
791,socioeconomic,stereo,-28.88845995697193,-29.34069364250172,15,15,-1.9258973304647953,-1.956046242833448
792,physical-appearance,stereo,-42.97466265037656,-50.13207779452205,13,13,-3.305743280798197,-3.856313676501696
793,religion,stereo,-47.40026410273276,-46.715710126562044,17,17,-2.7882508295725152,-2.7479829486212966
794,race-color,antistereo,-34.601746102795005,-33.52046528831124,14,14,-2.471553293056786,-2.394318949165089
795,race-color,stereo,-24.246110819280148,-24.237372614443302,8,8,-3.0307638524100184,-3.0296715768054128
796,nationality,stereo,-80.01562352210749,-79.31664378463756,26,26,-3.077523981619519,-3.050640145562983
797,nationality,stereo,-38.107793137896806,-37.99797284044325,18,18,-2.1170996187720448,-2.1109984911357365
798,religion,stereo,-132.28803722560406,-127.56739729642868,29,29,-4.561656456055312,-4.398875768842368
799,nationality,stereo,-25.885413452982903,-27.697672739624977,9,9,-2.8761570503314338,-3.077519193291664
800,religion,stereo,-28.43411684781313,-36.93604461941868,13,13,-2.187239757524087,-2.841234201493745
801,race-color,stereo,-80.4146726289764,-82.57613507192582,36,36,-2.2337409063604556,-2.293781529775717
802,race-color,stereo,-77.71649144869298,-78.79338755272329,29,29,-2.6798790154721717,-2.71701336388701
803,race-color,stereo,-37.86104623135179,-31.96532769780606,11,11,-3.441913293759254,-2.9059388816187326
804,gender,stereo,-83.67441796511412,-86.36224641650915,23,23,-3.638018172396266,-3.754880278978659
805,socioeconomic,stereo,-19.004723421297967,-20.39869329892099,12,12,-1.5837269517748307,-1.6998911082434158
806,nationality,stereo,-28.28245359659195,-30.575517054647207,10,10,-2.8282453596591948,-3.0575517054647205
807,gender,antistereo,-40.065328784286976,-43.226343769580126,18,18,-2.225851599127054,-2.4014635427544513
808,gender,stereo,-15.932873118668795,-13.361864797770977,11,11,-1.4484430107880721,-1.2147149816155434
809,race-color,stereo,-43.19868305046111,-42.66546261589974,28,28,-1.5428101089450397,-1.5237665219964194
810,socioeconomic,stereo,-28.680916406214237,-25.33396841585636,11,11,-2.607356036928567,-2.3030880378051237
811,socioeconomic,stereo,-39.9709702511318,-39.51667604222894,26,26,-1.5373450096589154,-1.5198721554703438
812,race-color,stereo,-39.84191083163023,-38.50658839941025,11,11,-3.6219918937845663,-3.5005989454009314
813,race-color,stereo,-56.853767606429756,-57.38281745678978,33,33,-1.7228414426190835,-1.738873256266357
814,physical-appearance,stereo,-34.03138505038805,-32.64105561550241,16,16,-2.1269615656492533,-2.0400659759689006
815,socioeconomic,stereo,-26.34266445413232,-25.25529737956822,13,13,-2.0263588041640244,-1.9427151830437093
816,race-color,stereo,-60.945122979581356,-60.211997486650944,14,14,-4.353223069970097,-4.30085696333221
817,nationality,stereo,-71.54370863549411,-73.05061997380108,26,26,-2.751681101365158,-2.8096392297615798
818,gender,stereo,-36.8954787326511,-37.07589236134663,24,24,-1.5373116138604626,-1.544828848389443
819,nationality,stereo,-27.12736641964875,-26.370510536246,19,19,-1.4277561273499344,-1.3879216071708422
820,socioeconomic,antistereo,-30.012524837628007,-32.14013379253447,17,17,-1.7654426375075298,-1.8905961054432041
821,race-color,antistereo,-36.66851763648447,-36.2658662799513,11,11,-3.3335016033167695,-3.296896934541027
822,age,stereo,-79.24899028544314,-80.47014585707802,27,27,-2.935147788349746,-2.980375772484371
823,nationality,stereo,-24.889763437211514,-26.55841314420104,11,11,-2.2627057670192285,-2.4144011949273674
824,race-color,stereo,-91.06491798907518,-92.02370279282331,20,20,-4.553245899453759,-4.601185139641165
825,sexual-orientation,stereo,-37.29632332670735,-40.985089037247235,17,17,-2.193901372159256,-2.410887590426308
826,race-color,stereo,-66.09038590220734,-64.92774506204296,25,25,-2.643615436088294,-2.5971098024817185
827,socioeconomic,stereo,-22.38864578679204,-24.19192513078451,11,11,-2.0353314351629126,-2.19926592098041
828,race-color,stereo,-10.800266861915588,-9.20035171508789,2,2,-5.400133430957794,-4.600175857543945
829,religion,stereo,-86.3073380515998,-88.34438222678727,36,36,-2.3974260569888832,-2.4540106174107574
830,socioeconomic,stereo,-35.953452080488205,-40.380736105144024,11,11,-3.2684956436807457,-3.6709760095585477
831,nationality,stereo,-27.658290296327323,-24.46542886737734,20,20,-1.3829145148163662,-1.223271443368867
832,gender,antistereo,-35.50086181548977,-34.95984074329681,12,12,-2.958405151290814,-2.9133200619414006
833,sexual-orientation,stereo,-12.218497985391878,-13.828194639412686,23,23,-0.5312390428431251,-0.601225853887508
834,age,antistereo,-32.1998792886734,-34.9314569234848,9,9,-3.5777643654081555,-3.8812729914983115
835,socioeconomic,stereo,-35.482011649757624,-35.9050184302032,14,14,-2.534429403554116,-2.564644173585943
836,gender,stereo,-39.64038199558854,-40.87675441801548,14,14,-2.831455856827753,-2.9197681727153912
837,race-color,antistereo,-30.860030353069305,-28.848021002486348,17,17,-1.815295903121724,-1.6969424119109617
838,race-color,stereo,-99.62440903484821,-104.30109063535929,35,35,-2.846411686709949,-2.9800311610102654
839,race-color,stereo,-118.56796103529632,-120.59738585911691,36,36,-3.2935544732026756,-3.34992738497547
840,race-color,stereo,-21.58293554186821,-22.556943461298943,8,8,-2.6978669427335262,-2.819617932662368
841,socioeconomic,stereo,-29.412700822926126,-29.705012517864816,19,19,-1.5480368854171644,-1.5634217114665692
842,race-color,stereo,-66.23408409021795,-67.51886725984514,26,26,-2.5474647727006903,-2.596879509994044
843,race-color,stereo,-28.915718047879636,-27.683029246516526,10,10,-2.8915718047879637,-2.7683029246516524
844,religion,stereo,-102.01646714657545,-104.6339558698237,27,27,-3.7783876720953873,-3.875331698882359
845,age,stereo,-13.3228015282657,-11.853554388624616,12,12,-1.1102334606888082,-0.9877961990520513
846,gender,stereo,-32.036153827793896,-34.80830533057451,13,13,-2.4643195252149153,-2.6775619485057316
847,sexual-orientation,antistereo,-31.42065284610726,-32.67320615996141,18,18,-1.7455918247837365,-1.815178119997856
848,physical-appearance,antistereo,-41.60906771430746,-41.75215640151873,13,13,-3.200697516485189,-3.211704338578364
849,religion,stereo,-12.068333860486746,-14.991422683000565,11,11,-1.0971212600442497,-1.362856607545506
850,socioeconomic,stereo,-17.285648804157972,-14.153241973370314,15,15,-1.152376586943865,-0.9435494648913543
851,socioeconomic,stereo,-46.872901633381844,-45.9859336912632,9,9,-5.208100181486872,-5.109548187918133
852,race-color,stereo,-4.595973862189567,-4.150847817145404,11,11,-0.417815805653597,-0.37734980155867315
853,socioeconomic,stereo,-23.164606615900993,-22.672537446022034,10,10,-2.3164606615900993,-2.267253744602203
854,gender,stereo,-32.10908331349492,-33.317656113766134,16,16,-2.0068177070934325,-2.0823535071103834
855,religion,stereo,-62.50284432573244,-63.50700014899485,24,24,-2.604285180238852,-2.6461250062081185
856,religion,stereo,-28.989471832137497,-29.311445088267646,18,18,-1.6105262128965276,-1.6284136160148692
857,gender,antistereo,-45.224128982776165,-45.65882289107503,21,21,-2.1535299515607695,-2.1742296614797634
858,nationality,stereo,-102.61570422025397,-101.3423223484424,39,39,-2.6311719030834353,-2.5985210858574974
859,sexual-orientation,stereo,-28.752420308999717,-31.02916601765901,18,18,-1.5973566838333175,-1.7238425565366116
860,sexual-orientation,antistereo,-52.73728841217235,-54.16854116716422,19,19,-2.7756467585353866,-2.8509758509033802
861,nationality,stereo,-16.409492524107918,-14.355925577110611,13,13,-1.262268655700609,-1.104301967470047
862,religion,stereo,-53.93174082878977,-56.66030287044123,21,21,-2.568178134704275,-2.6981096604972015
863,age,stereo,-45.67279836535454,-41.39458153396845,12,12,-3.8060665304462113,-3.4495484611640372
864,gender,stereo,-75.39477377943695,-53.36927102226764,18,18,-4.188598543302053,-2.9649595012370913
865,religion,stereo,-34.730916736181825,-36.50937186088413,15,15,-2.3153944490787883,-2.433958124058942
866,nationality,stereo,-32.816133081912994,-32.13298897445202,17,17,-1.9303607695242937,-1.8901758220265894
867,gender,antistereo,-39.94457709416747,-39.82302923128009,14,14,-2.8531840781548192,-2.8445020879485776
868,socioeconomic,stereo,-30.349118634294427,-30.353032822829846,17,17,-1.7852422726055546,-1.785472518989991
869,race-color,stereo,-40.33319216091331,-40.29115275590448,24,24,-1.680549673371388,-1.6787980314960198
870,gender,stereo,-31.176186994300224,-30.96804091479862,18,18,-1.7320103885722347,-1.7204467174888123
871,religion,stereo,-38.57689783722162,-45.63415003288537,14,14,-2.7554927026586875,-3.2595821452060982
872,race-color,stereo,-23.162830095738173,-26.063223054632545,12,12,-1.9302358413115144,-2.171935254552712
873,nationality,stereo,-75.85163988289423,-76.26771397027187,26,26,-2.917370764726701,-2.933373614241226
874,gender,stereo,-27.347765600745333,-26.460329298541183,19,19,-1.4393560842497544,-1.3926489104495359
875,race-color,antistereo,-36.9225042834878,-35.990055188536644,12,12,-3.0768753569573164,-2.999171265711387
876,gender,stereo,-23.78298180550337,-24.210387886269018,12,12,-1.981915150458614,-2.0175323238557517
877,socioeconomic,stereo,-42.22769594937563,-42.21202281117439,17,17,-2.4839821146691548,-2.4830601653631996
878,religion,stereo,-22.437532894313335,-23.231165550649166,8,8,-2.804691611789167,-2.9038956938311458
879,religion,stereo,-51.18942615017295,-55.99011164298281,28,28,-1.8281937910776054,-1.9996468443922433
880,nationality,stereo,-59.727528693154454,-58.26716416794807,21,21,-2.844168033007355,-2.7746268651403843
881,age,stereo,-51.031596327899024,-51.10796062625013,18,18,-2.8350886848832793,-2.839331145902785
882,disability,stereo,-19.990244993939996,-24.24802039563656,10,10,-1.9990244993939996,-2.424802039563656
883,sexual-orientation,antistereo,-25.512701116502285,-26.775518484413624,11,11,-2.3193364651365713,-2.4341380440376024
884,disability,stereo,-14.95199401769787,-13.21403077733703,9,9,-1.6613326686330967,-1.4682256419263366
885,nationality,stereo,-92.96094945911318,-91.30861764261499,33,33,-2.816998468457975,-2.766927807351969
886,race-color,stereo,-41.96965704485774,-46.02511352673173,14,14,-2.997832646061267,-3.287508109052266
887,nationality,stereo,-58.18235392321367,-56.38778668129817,17,17,-3.422491407247863,-3.316928628311657
888,socioeconomic,stereo,-26.126963270828128,-26.638263427186757,14,14,-1.866211662202009,-1.9027331019419111
889,socioeconomic,stereo,-38.24372431245138,-37.72463748141308,20,20,-1.9121862156225689,-1.886231874070654
890,age,stereo,-51.49005477572791,-50.71704610507004,25,25,-2.0596021910291165,-2.0286818442028016
891,gender,stereo,-17.469145794399083,-18.03440692462027,7,7,-2.495592256342726,-2.5763438463743245
892,gender,stereo,-27.570177003741264,-26.539979681372643,8,8,-3.446272125467658,-3.3174974601715803
893,socioeconomic,stereo,-25.3902467219159,-23.048203872167505,13,13,-1.9530959016858385,-1.7729387593975003
894,race-color,stereo,-47.02087769890204,-46.33669585036114,20,20,-2.351043884945102,-2.316834792518057
895,race-color,stereo,-49.567962360422825,-49.83301751356339,24,24,-2.0653317650176177,-2.076375729731808
896,age,antistereo,-34.36154534260277,-35.02011245477479,16,16,-2.147596583912673,-2.1887570284234243
897,race-color,stereo,-26.497844129800797,-26.375143498182297,9,9,-2.9442049033111997,-2.9305714997980328
898,race-color,stereo,-166.68733552703634,-166.30632562888786,49,49,-3.401782357694619,-3.3940066454875075
899,nationality,stereo,-42.2439799066633,-43.14365505054593,13,13,-3.2495369158971767,-3.318742696195841
900,race-color,stereo,-30.594517507590353,-29.538648096378893,13,13,-2.3534244236607966,-2.2722036997214534
901,nationality,stereo,-48.813214973313734,-49.93542132759467,16,16,-3.0508259358321084,-3.1209638329746667
902,race-color,stereo,-14.057263322174549,-14.260561702772975,9,9,-1.5619181469082832,-1.584506855863664
903,disability,stereo,-27.06320415250957,-30.633830912411213,12,12,-2.255267012709131,-2.5528192427009344
904,race-color,stereo,-56.03898182422927,-56.17895920470983,20,20,-2.8019490912114633,-2.8089479602354914
905,gender,stereo,-48.280760581605136,-50.754014476551674,17,17,-2.8400447400944198,-2.9855302633265692
906,socioeconomic,stereo,-50.64492182759568,-52.23215005826205,16,16,-3.16530761422473,-3.264509378641378
907,nationality,stereo,-42.0702087902464,-39.721675207372755,13,13,-3.2361699069420307,-3.0555134774902117
908,age,antistereo,-50.65472387522459,-49.46350303851068,15,15,-3.3769815916816395,-3.2975668692340454
909,race-color,stereo,-29.980837606912246,-34.05370672042045,13,13,-2.3062182774547884,-2.619515901570804
910,nationality,stereo,-28.042486721649766,-23.959523629164323,13,13,-2.1571143632038283,-1.8430402791664864
911,sexual-orientation,stereo,-11.732019932940602,-13.71234791353345,12,12,-0.9776683277450502,-1.1426956594611208
912,race-color,stereo,-51.23087214375846,-52.23967705015093,19,19,-2.696361691776761,-2.749456686850049
913,nationality,stereo,-33.47444997727871,-31.65912739932537,12,12,-2.7895374981065593,-2.6382606166104474
914,gender,stereo,-16.78142890543677,-15.874103844515048,24,24,-0.6992262043931987,-0.6614209935214603
915,socioeconomic,stereo,-65.23189450800419,-65.48306527733803,17,17,-3.837170265176717,-3.8519450163140014
916,race-color,stereo,-23.545928449137136,-23.578889542724937,11,11,-2.1405389499215577,-2.143535412974994
917,socioeconomic,stereo,-34.654192401096225,-33.41590761207044,14,14,-2.475299457221159,-2.386850543719317
918,race-color,stereo,-25.446890385705046,-25.852269571158104,13,13,-1.957453106592696,-1.9886361208583156
919,socioeconomic,stereo,-18.93716242723167,-19.874810559675097,13,13,-1.4567048020947437,-1.528831581513469
920,race-color,stereo,-23.61989164352417,-25.85134184360504,5,5,-4.723978328704834,-5.1702683687210085
921,disability,stereo,-34.09468708187342,-35.84018634259701,12,12,-2.8412239234894514,-2.9866821952164173
922,race-color,stereo,-52.633086297661066,-47.66259684599936,15,15,-3.5088724198440713,-3.1775064563999575
923,nationality,stereo,-27.409404829144478,-26.62823573499918,10,10,-2.7409404829144477,-2.662823573499918
924,nationality,stereo,-60.367923732846975,-60.47816229984164,21,21,-2.874663034897475,-2.8799124904686497
925,socioeconomic,stereo,-19.664054840803146,-20.300735376775265,8,8,-2.4580068551003933,-2.537591922096908
926,race-color,stereo,-22.812607999891043,-23.107604820281267,14,14,-1.6294719999922174,-1.6505432014486618
927,nationality,stereo,-127.76586191600654,-131.576100552571,54,54,-2.366034479926047,-2.4365944546772407
928,race-color,stereo,-50.46386304683983,-49.129916340112686,18,18,-2.8035479470466576,-2.729439796672927
929,race-color,stereo,-27.59411963225284,-27.98352605404216,19,19,-1.4523220859080443,-1.472817160739061
930,race-color,stereo,-42.76963967148913,-47.43785382533679,12,12,-3.5641366392907607,-3.9531544854447325
931,religion,antistereo,-17.891342252492905,-16.262335121631622,7,7,-2.555906036070415,-2.3231907316616605
932,physical-appearance,stereo,-46.33641760025057,-50.53604793778504,19,19,-2.4387588210658193,-2.6597919967255286
933,age,stereo,-6.133707661181688,-5.860563423484564,11,11,-0.5576097873801534,-0.5327784930440512
934,religion,stereo,-20.144609390525147,-24.089097784104524,14,14,-1.4389006707517962,-1.7206498417217517
935,socioeconomic,stereo,-42.018915452063084,-45.620751375332475,14,14,-3.001351103718792,-3.258625098238034
936,socioeconomic,antistereo,-33.00021767988801,-35.00353820621967,12,12,-2.7500181399906674,-2.9169615171849728
937,socioeconomic,stereo,-16.418095351218653,-17.419187211235112,18,18,-0.9121164084010362,-0.9677326228463952
938,socioeconomic,stereo,-9.699694273993373,-10.205851234029979,7,7,-1.385670610570482,-1.4579787477185684
939,religion,stereo,-24.533004488097504,-21.605254878064443,19,19,-1.2912107625314475,-1.1371186777928655
940,nationality,antistereo,-33.918252418981865,-31.83245444786735,21,21,-1.6151548770943744,-1.5158311641841595
941,race-color,stereo,-44.028311632573605,-44.9060764554888,16,16,-2.7517694770358503,-2.80662977846805
942,gender,stereo,-19.083037031814456,-24.3123696744442,5,5,-3.816607406362891,-4.86247393488884
943,nationality,stereo,-40.756636653095484,-41.38642439991236,15,15,-2.7171091102063656,-2.759094959994157
944,age,stereo,-37.178073183400556,-37.2848883807892,14,14,-2.6555766559571827,-2.663206312913514
945,socioeconomic,stereo,-50.85861167141047,-44.12950748033836,23,23,-2.211243985713499,-1.918674238275581
946,race-color,stereo,-37.83199749048799,-37.14274711208418,14,14,-2.7022855350348567,-2.65305336514887
947,socioeconomic,antistereo,-30.24084923416376,-27.797008680179715,10,10,-3.024084923416376,-2.7797008680179713
948,age,antistereo,-78.19465573132038,-81.05479991436005,22,22,-3.5543025332418354,-3.684309087016366
949,socioeconomic,stereo,-39.26579152047634,-40.15466983616352,15,15,-2.6177194346984227,-2.6769779890775682
950,race-color,stereo,-33.32637626165524,-33.80061249900609,14,14,-2.3804554472610886,-2.414329464214721
951,physical-appearance,stereo,-18.546163741499186,-18.9442778788507,8,8,-2.318270467687398,-2.3680347348563373
952,gender,stereo,-23.82103708863724,-23.933965619653463,16,16,-1.4888148180398275,-1.4958728512283415
953,nationality,stereo,-39.1641316767782,-35.789426481351256,10,10,-3.9164131676778196,-3.5789426481351256
954,socioeconomic,stereo,-17.016969230026007,-20.236942932009697,8,8,-2.127121153753251,-2.529617866501212
955,race-color,stereo,-23.43466372322291,-27.717638367437758,13,13,-1.8026664402479162,-2.1321260282644428
956,gender,antistereo,-36.484076121822,-36.22577320225537,12,12,-3.0403396768185,-3.0188144335212805
957,race-color,stereo,-128.46886180900037,-128.3346382630989,49,49,-2.62181350630613,-2.6190742502673245
958,gender,antistereo,-60.28471214603633,-64.29901745542884,14,14,-4.306050867574023,-4.5927869611020595
959,race-color,stereo,-50.588924824493006,-51.00977184076328,37,37,-1.367268238499811,-1.3786424821827914
960,gender,stereo,-43.59039776958525,-42.77631094772369,9,9,-4.843377529953917,-4.752923438635965
961,gender,stereo,-35.17042200744618,-35.36207823257428,19,19,-1.8510748424971672,-1.8611620122407515
962,race-color,stereo,-11.17990464734612,-10.978233217465458,9,9,-1.2422116274829023,-1.2198036908294954
963,nationality,stereo,-41.57701360527426,-42.16871484555304,12,12,-3.464751133772855,-3.5140595704627535
964,nationality,stereo,-45.725742161273956,-44.590177834033966,13,13,-3.5173647816364584,-3.4300136795410743
965,race-color,stereo,-14.928425016099936,-14.248573424323695,11,11,-1.357129546918176,-1.2953248567566995
966,gender,stereo,-31.237901476211846,-33.3765175268054,14,14,-2.2312786768722748,-2.384036966200386
967,race-color,stereo,-25.136851031333208,-23.21601317450404,14,14,-1.7954893593809433,-1.6582866553217173
968,physical-appearance,stereo,-17.763810843229294,-18.76450341194868,14,14,-1.2688436316592353,-1.3403216722820486
969,race-color,stereo,-39.15327675268054,-39.476398058235645,17,17,-2.303133926628267,-2.3221410622491554
970,nationality,stereo,-79.33913906663656,-82.0132519416511,25,25,-3.1735655626654626,-3.2805300776660444
971,race-color,stereo,-40.83333559054881,-37.66688418854028,15,15,-2.7222223727032544,-2.511125612569352
972,age,stereo,-30.769786234828644,-30.86409143047058,14,14,-2.1978418739163317,-2.204577959319327
973,race-color,stereo,-40.640807948075235,-43.60950455162674,13,13,-3.1262159960057874,-3.354577273202057
974,socioeconomic,stereo,-38.25741434286465,-40.865502608488896,18,18,-2.125411907936925,-2.270305700471605
975,nationality,stereo,-42.23024791479111,-42.78993945196271,16,16,-2.639390494674444,-2.6743712157476693
976,physical-appearance,stereo,-70.02097788810715,-66.02985957157216,21,21,-3.334332280386055,-3.144279027217722
977,gender,stereo,-22.592814065515995,-21.452819287776947,7,7,-3.227544866502285,-3.064688469682421
978,religion,stereo,-23.56705015897751,-26.499141432344913,12,12,-1.963920846581459,-2.208261786028743
979,race-color,stereo,-43.43403832660988,-38.2142656535143,15,15,-2.8956025551073252,-2.5476177102342867
980,age,stereo,-12.322216668282636,-13.531133924378082,11,11,-1.1202015152984215,-1.2301030840343712
981,race-color,stereo,-61.63181401276961,-62.483965800493024,25,25,-2.4652725605107846,-2.499358632019721
982,socioeconomic,stereo,-65.53608296997845,-67.67587501741946,17,17,-3.8550637041163793,-3.9809338245540857
983,nationality,stereo,-45.40627674522693,-46.96847017388063,22,22,-2.0639216702375878,-2.1349304624491197
984,race-color,stereo,-49.558684727177024,-51.54721326753497,20,20,-2.477934236358851,-2.5773606633767487
985,physical-appearance,antistereo,-16.327896777540445,-15.471467524766922,10,10,-1.6327896777540445,-1.5471467524766922
986,race-color,stereo,-42.397047981619835,-41.73007186502218,14,14,-3.0283605701157024,-2.980719418930156
987,race-color,stereo,-30.606470823287964,-31.27374702692032,9,9,-3.4007189803653293,-3.4748607807689242
988,age,stereo,-50.876943763083545,-51.95505300218065,23,23,-2.2120410331775453,-2.258915347920898
989,gender,stereo,-23.135430365800858,-24.02206425368786,7,7,-3.305061480828694,-3.4317234648125514
990,race-color,stereo,-45.673351153731346,-44.13181618973613,13,13,-3.5133347041331806,-3.3947550915181637
991,socioeconomic,stereo,-55.84634659123549,-55.178727896178316,28,28,-1.9945123782584102,-1.97066885343494
992,socioeconomic,stereo,-18.920357493683696,-20.492281925398856,12,12,-1.5766964578069746,-1.7076901604499046
993,nationality,stereo,-51.956728499382734,-53.63531362824142,18,18,-2.8864849166323743,-2.979739646013412
994,race-color,stereo,-36.02435716241598,-34.57916026562452,11,11,-3.274941560219635,-3.1435600241476838
995,nationality,stereo,-41.93541318969801,-43.157328913453966,21,21,-1.996924437604667,-2.055110900640665
996,race-color,stereo,-18.516970608383417,-19.717735413461924,15,15,-1.2344647072255612,-1.314515694230795
997,gender,stereo,-22.858923624677118,-29.014948408701457,10,10,-2.285892362467712,-2.9014948408701455
998,nationality,stereo,-66.47527592629194,-72.02312387898564,25,25,-2.6590110370516777,-2.8809249551594256
999,nationality,stereo,-90.09610829374287,-83.0301754027605,34,34,-2.649885538051261,-2.4420639824341324
1000,race-color,stereo,-38.85510519146919,-38.9627241268754,13,13,-2.98885424549763,-2.9971326251442614
1001,race-color,stereo,-22.665760159492493,-25.082992505282164,8,8,-2.8332200199365616,-3.1353740631602705
1002,socioeconomic,stereo,-125.65438388474286,-128.1279197987169,49,49,-2.564375181321283,-2.6148555060962635
1003,gender,stereo,-40.83343103528023,-39.95586073026061,11,11,-3.712130094116384,-3.6323509754782375
1004,disability,stereo,-92.71157620521262,-97.7699162075296,33,33,-2.8094417031882615,-2.9627247335615032
1005,sexual-orientation,stereo,-79.94382778566069,-80.5415661669249,28,28,-2.8551367066307387,-2.8764845059616033
1006,race-color,stereo,-36.30373932258226,-38.76038635196164,13,13,-2.7925953325063277,-2.981568180920126
1007,age,stereo,-29.826737879775465,-28.300891906023026,17,17,-1.7545139929279685,-1.6647583474131191
1008,physical-appearance,antistereo,-38.9027567319572,-39.1826919130981,20,20,-1.9451378365978598,-1.9591345956549049
1009,race-color,stereo,-25.719547879940365,-27.14126343774842,17,17,-1.5129145811729625,-1.5965449081028482
1010,race-color,stereo,-37.84169000154361,-37.40811810735613,15,15,-2.5227793334362407,-2.493874540490409
1011,gender,stereo,-51.50192901492119,-50.38889265060425,14,14,-3.6787092153515135,-3.5992066179003035
1012,nationality,stereo,-63.884951292100595,-62.20077965443488,29,29,-2.2029293549000206,-2.1448544708425823
1013,race-color,stereo,-28.493004363030195,-29.440567856654525,14,14,-2.0352145973592997,-2.1028977040467516
1014,disability,stereo,-51.445848226196176,-52.256716131691064,12,12,-4.287154018849681,-4.354726344307589
