Stage,Architecture,Model_Size,Hidden_Size,Seed,Unique_Parameters,Total_Parameters,Effective_Depth,Shared_Ratio,Dataset,Category,Loop_Depth,Mean_Preference_Rate,Std_Preference_Rate,Mean_Effect_Size,Trajectory_Shape,Timestamp
stage2,ALBERTLoopedBERT,tiny,256,42,8901178,8901178,12,0.9166666666666666,Multi-CrowS-Pairs,5,12,0.75,0.45226701686664544,0.18615351649523712,OSCILLATING,2026-07-27T10:41:19.090985Z
stage2,ALBERTLoopedBERT,tiny,256,42,8901178,8901178,12,0.9166666666666666,Multi-CrowS-Pairs,6,12,0.3333333333333333,0.5163977794943223,-0.03243772188822428,OSCILLATING,2026-07-27T10:41:19.091187Z
stage2,ALBERTLoopedBERT,tiny,256,42,8901178,8901178,12,0.9166666666666666,Multi-CrowS-Pairs,7,12,0.5,0.5188745216627708,0.04255083748571258,OSCILLATING,2026-07-27T10:41:19.091410Z
stage2,ALBERTLoopedBERT,tiny,256,42,8901178,8901178,12,0.9166666666666666,Multi-CrowS-Pairs,8,12,0.4444444444444444,0.5270462766947299,-0.03613244162665473,OSCILLATING,2026-07-27T10:41:19.091613Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,ALL,2,0.6111111111111112,0.488733759934043,0.10689121227042299,OSCILLATING,2026-07-27T10:41:24.418369Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,0,2,0.6716417910447762,0.4731602234073838,0.20070184890831955,OSCILLATING,2026-07-27T10:41:24.419101Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,1,2,0.6190476190476191,0.49761335152811925,0.12266233989170611,OSCILLATING,2026-07-27T10:41:24.419327Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,2,2,0.5789473684210527,0.5003554924018235,-0.02382221712317386,OSCILLATING,2026-07-27T10:41:24.419574Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,3,2,0.5714285714285714,0.5345224838248488,0.0061918213253928656,CONVERGENT,2026-07-27T10:41:24.419783Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,4,2,0.625,0.49453535504684026,0.18110524151060323,OSCILLATING,2026-07-27T10:41:24.419996Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,5,2,0.5833333333333334,0.5149286505444373,0.0201292242481436,OSCILLATING,2026-07-27T10:41:24.420195Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,6,2,0.6666666666666666,0.5163977794943223,0.06991405487060535,OSCILLATING,2026-07-27T10:41:24.420466Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,7,2,0.6428571428571429,0.4972451580988469,0.1410223565304787,OSCILLATING,2026-07-27T10:41:24.420659Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,8,2,0.2222222222222222,0.44095855184409843,-0.10871614350212945,OSCILLATING,2026-07-27T10:41:24.420841Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,ALL,4,0.601010101010101,0.4909319738447853,0.08006126508178703,OSCILLATING,2026-07-27T10:41:24.421530Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,0,4,0.7313432835820896,0.446606380562069,0.18647224992536915,OSCILLATING,2026-07-27T10:41:24.422183Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,1,4,0.47619047619047616,0.511766315719159,-0.10002694054255404,OSCILLATING,2026-07-27T10:41:24.422426Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,2,4,0.4473684210526316,0.5038966228735666,-0.03449937981735745,OSCILLATING,2026-07-27T10:41:24.422644Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,3,4,0.5714285714285714,0.5345224838248488,0.12378800969545521,CONVERGENT,2026-07-27T10:41:24.422858Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,4,4,0.5833333333333334,0.5036101551853349,0.01375455591413699,OSCILLATING,2026-07-27T10:41:24.423059Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,5,4,0.75,0.45226701686664544,0.38390626525730714,OSCILLATING,2026-07-27T10:41:24.423245Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,6,4,0.16666666666666666,0.408248290463863,-0.029819440841674687,OSCILLATING,2026-07-27T10:41:24.423446Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,7,4,0.7857142857142857,0.42581531362632,0.16972902902684403,OSCILLATING,2026-07-27T10:41:24.423635Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,8,4,0.4444444444444444,0.5270462766947299,-0.1367509365081789,OSCILLATING,2026-07-27T10:41:24.423817Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,ALL,6,0.5505050505050505,0.4987036468540514,0.048881564915702586,OSCILLATING,2026-07-27T10:41:24.424517Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,0,6,0.7164179104477612,0.4541382164873988,0.176846016042213,OSCILLATING,2026-07-27T10:41:24.425159Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,1,6,0.42857142857142855,0.50709255283711,-0.15753099275013752,OSCILLATING,2026-07-27T10:41:24.425380Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,2,6,0.47368421052631576,0.506009406240056,-0.027546451415431,OSCILLATING,2026-07-27T10:41:24.425615Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,3,6,0.42857142857142855,0.5345224838248487,0.16700769281711736,CONVERGENT,2026-07-27T10:41:24.425818Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,4,6,0.3333333333333333,0.48154341234307685,-0.09646217425664272,OSCILLATING,2026-07-27T10:41:24.426034Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,5,6,0.75,0.45226701686664544,0.32491093371020074,OSCILLATING,2026-07-27T10:41:24.426235Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,6,6,0.3333333333333333,0.5163977794943223,-0.003970654805501184,OSCILLATING,2026-07-27T10:41:24.426434Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,7,6,0.6428571428571429,0.4972451580988469,0.13185731629679978,OSCILLATING,2026-07-27T10:41:24.426625Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,8,6,0.3333333333333333,0.5,-0.26558762126498753,OSCILLATING,2026-07-27T10:41:24.426807Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,ALL,8,0.5202020202020202,0.5008581058836931,0.025641774618049933,OSCILLATING,2026-07-27T10:41:24.427489Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,0,8,0.6417910447761194,0.4830927051164928,0.1220652832522712,OSCILLATING,2026-07-27T10:41:24.428138Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,1,8,0.42857142857142855,0.50709255283711,-0.1378714470636277,OSCILLATING,2026-07-27T10:41:24.428361Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,2,8,0.5263157894736842,0.506009406240056,-0.016132763424921877,OSCILLATING,2026-07-27T10:41:24.428599Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,3,8,0.42857142857142855,0.5345224838248487,0.1946838729235592,CONVERGENT,2026-07-27T10:41:24.428805Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,4,8,0.25,0.4423258684646914,-0.12899563444985285,OSCILLATING,2026-07-27T10:41:24.429018Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,5,8,0.6666666666666666,0.49236596391733095,0.2439326532700307,OSCILLATING,2026-07-27T10:41:24.429217Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,6,8,0.5,0.5477225575051661,0.02703094482421875,OSCILLATING,2026-07-27T10:41:24.429443Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,7,8,0.6428571428571429,0.4972451580988469,0.1087989992366399,OSCILLATING,2026-07-27T10:41:24.429648Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,8,8,0.2222222222222222,0.44095855184409843,-0.2747125095791285,OSCILLATING,2026-07-27T10:41:24.429842Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,ALL,10,0.5353535353535354,0.5000128183764265,0.0073550523197040306,OSCILLATING,2026-07-27T10:41:24.430536Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,0,10,0.6417910447761194,0.4830927051164928,0.0683037806224156,OSCILLATING,2026-07-27T10:41:24.431180Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,1,10,0.47619047619047616,0.511766315719159,-0.1286115722050743,OSCILLATING,2026-07-27T10:41:24.431421Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,2,10,0.5526315789473685,0.5038966228735666,-0.007001698047935805,OSCILLATING,2026-07-27T10:41:24.431640Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,3,10,0.42857142857142855,0.5345224838248487,0.19769451893916745,CONVERGENT,2026-07-27T10:41:24.431854Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,4,10,0.2916666666666667,0.4643056214875365,-0.13423205746544734,OSCILLATING,2026-07-27T10:41:24.432055Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,5,10,0.6666666666666666,0.49236596391733095,0.21237991876905996,OSCILLATING,2026-07-27T10:41:24.432244Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,6,10,0.5,0.5477225575051661,0.024501037597656133,OSCILLATING,2026-07-27T10:41:24.432449Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,7,10,0.6428571428571429,0.4972451580988469,0.08704411654842836,OSCILLATING,2026-07-27T10:41:24.432640Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,8,10,0.2222222222222222,0.44095855184409843,-0.2477356151298239,OSCILLATING,2026-07-27T10:41:24.432822Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,ALL,12,0.4090909090909091,0.49291238687540595,-0.04819874194703159,OSCILLATING,2026-07-27T10:41:24.433523Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,0,12,0.34328358208955223,0.4783886718903729,-0.020577707175280045,OSCILLATING,2026-07-27T10:41:24.434173Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,1,12,0.47619047619047616,0.511766315719159,0.02557989529200954,OSCILLATING,2026-07-27T10:41:24.434416Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,2,12,0.5,0.5067117097095317,-0.03643322889291683,OSCILLATING,2026-07-27T10:41:24.434638Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,3,12,0.42857142857142855,0.5345224838248487,0.06021281002330119,CONVERGENT,2026-07-27T10:41:24.434844Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,4,12,0.25,0.4423258684646914,-0.2157908161481222,OSCILLATING,2026-07-27T10:41:24.435069Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,5,12,0.5833333333333334,0.5149286505444373,0.04183907512555107,OSCILLATING,2026-07-27T10:41:24.435257Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,6,12,0.3333333333333333,0.5163977794943223,-0.19066294034322104,OSCILLATING,2026-07-27T10:41:24.435461Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,7,12,0.5714285714285714,0.5135525910130955,0.03232815092368822,OSCILLATING,2026-07-27T10:41:24.435652Z
stage2,LoopedBERT,tiny,256,42,12847930,12847930,12,0.5,Multi-CrowS-Pairs,8,12,0.3333333333333333,0.5,-0.2633950092174388,OSCILLATING,2026-07-27T10:41:24.435851Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,ALL,3,0.494949494949495,0.5012418562445881,0.012784780990949134,OSCILLATING,2026-07-27T10:41:29.251916Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,0,3,0.6268656716417911,0.48728751066093723,0.13839531355572834,OSCILLATING,2026-07-27T10:41:29.252643Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,1,3,0.38095238095238093,0.49761335152811925,-0.036401392921568826,AMPLIFYING,2026-07-27T10:41:29.252880Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,2,3,0.4473684210526316,0.5038966228735666,-0.0139843374926798,OSCILLATING,2026-07-27T10:41:29.253096Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,3,3,0.7142857142857143,0.4879500364742666,0.06987300211069528,OSCILLATING,2026-07-27T10:41:29.253301Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,4,3,0.3333333333333333,0.4815434123430768,-0.18082998461193514,OSCILLATING,2026-07-27T10:41:29.253527Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,5,3,0.16666666666666666,0.38924947208076155,-0.2609059119650629,OSCILLATING,2026-07-27T10:41:29.253744Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,6,3,0.16666666666666666,0.408248290463863,-0.13860177993774414,OSCILLATING,2026-07-27T10:41:29.253940Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,7,3,0.5714285714285714,0.5135525910130955,0.11421137465570208,OSCILLATING,2026-07-27T10:41:29.254127Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,8,3,0.7777777777777778,0.44095855184409843,0.085451744220875,CONVERGENT,2026-07-27T10:41:29.254310Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,ALL,6,0.4090909090909091,0.49291238687540595,-0.0633963073601201,OSCILLATING,2026-07-27T10:41:29.255019Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,0,6,0.2835820895522388,0.4541382164873988,-0.10440408207282509,OSCILLATING,2026-07-27T10:41:29.255702Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,1,6,0.42857142857142855,0.50709255283711,0.1023385259840224,AMPLIFYING,2026-07-27T10:41:29.255955Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,2,6,0.6052631578947368,0.49535538344028496,-0.007531732552731728,OSCILLATING,2026-07-27T10:41:29.256170Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,3,6,0.2857142857142857,0.48795003647426666,-0.058056494005683135,OSCILLATING,2026-07-27T10:41:29.256375Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,4,6,0.2916666666666667,0.46430562148753646,-0.2167763657040067,OSCILLATING,2026-07-27T10:41:29.256604Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,5,6,0.6666666666666666,0.49236596391733095,-0.027589126900359418,OSCILLATING,2026-07-27T10:41:29.256803Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,6,6,0.16666666666666666,0.408248290463863,-0.25621231396993,OSCILLATING,2026-07-27T10:41:29.257013Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,7,6,0.5,0.5188745216627708,-0.025204309544766396,OSCILLATING,2026-07-27T10:41:29.257210Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,8,6,0.5555555555555556,0.5270462766947299,0.04554815645571115,CONVERGENT,2026-07-27T10:41:29.257422Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,ALL,9,0.5555555555555556,0.4981635762222715,-7.416874988628847e-05,OSCILLATING,2026-07-27T10:41:29.258156Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,0,9,0.6417910447761194,0.4830927051164928,0.012986773436899201,OSCILLATING,2026-07-27T10:41:29.258814Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,1,9,0.42857142857142855,0.50709255283711,0.0661990074884323,AMPLIFYING,2026-07-27T10:41:29.259051Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,2,9,0.5,0.5067117097095317,0.016418376027858776,OSCILLATING,2026-07-27T10:41:29.259263Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,3,9,0.5714285714285714,0.5345224838248488,-0.044488608431653934,OSCILLATING,2026-07-27T10:41:29.259491Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,4,9,0.4166666666666667,0.5036101551853348,-0.19730799198150648,OSCILLATING,2026-07-27T10:41:29.259697Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,5,9,0.75,0.45226701686664544,0.030997129383250055,OSCILLATING,2026-07-27T10:41:29.259909Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,6,9,0.8333333333333334,0.408248290463863,0.12554090817769362,OSCILLATING,2026-07-27T10:41:29.260111Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,7,9,0.5714285714285714,0.5135525910130955,0.11104438956220061,OSCILLATING,2026-07-27T10:41:29.260309Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,8,9,0.3333333333333333,0.5,-0.059099674224853516,CONVERGENT,2026-07-27T10:41:29.260531Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,ALL,12,0.5454545454545454,0.4991917787118981,-0.01234120083400684,OSCILLATING,2026-07-27T10:41:29.261222Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,0,12,0.7014925373134329,0.4610569337463495,0.11319824759248864,OSCILLATING,2026-07-27T10:41:29.261891Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,1,12,0.5714285714285714,0.5070925528371101,-0.20197934196108863,AMPLIFYING,2026-07-27T10:41:29.262120Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,2,12,0.5263157894736842,0.506009406240056,-0.029976959891748988,OSCILLATING,2026-07-27T10:41:29.262332Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,3,12,0.42857142857142855,0.5345224838248487,0.06805674235026034,OSCILLATING,2026-07-27T10:41:29.262573Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,4,12,0.20833333333333334,0.4148511169990534,-0.23859554529190055,OSCILLATING,2026-07-27T10:41:29.262763Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,5,12,0.6666666666666666,0.49236596391733095,0.13276346572721845,OSCILLATING,2026-07-27T10:41:29.262959Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,6,12,0.5,0.5477225575051661,-0.05285855929056815,OSCILLATING,2026-07-27T10:41:29.263146Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,7,12,0.5714285714285714,0.5135525910130955,0.10566852684307815,OSCILLATING,2026-07-27T10:41:29.263329Z
stage2,VanillaBERT,tiny,256,42,17585466,17585466,12,0.0,Multi-CrowS-Pairs,8,12,0.2222222222222222,0.44095855184409843,-0.23918037944369847,CONVERGENT,2026-07-27T10:41:29.263533Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,ALL,2,0.5555555555555556,0.4981635762222715,0.026187874984572125,OSCILLATING,2026-07-27T10:41:32.494710Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,0,2,0.6865671641791045,0.46738976090886114,0.0787379921474758,CONVERGENT,2026-07-27T10:41:32.495435Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,1,2,0.5238095238095238,0.511766315719159,0.010511212878757024,OSCILLATING,2026-07-27T10:41:32.495670Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,2,2,0.4473684210526316,0.5038966228735666,-0.027816037588052945,AMPLIFYING,2026-07-27T10:41:32.495913Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,3,2,0.8571428571428571,0.37796447300922725,0.22863894417172378,CONVERGENT,2026-07-27T10:41:32.496124Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,4,2,0.3333333333333333,0.48154341234307685,-0.1682861526807149,OSCILLATING,2026-07-27T10:41:32.496325Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,5,2,0.75,0.45226701686664544,0.22688186478040548,OSCILLATING,2026-07-27T10:41:32.496551Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,6,2,0.5,0.5477225575051661,0.01306460698445644,OSCILLATING,2026-07-27T10:41:32.496749Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,7,2,0.35714285714285715,0.4972451580988468,-0.06721080813491552,OSCILLATING,2026-07-27T10:41:32.496966Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,8,2,0.5555555555555556,0.5270462766947299,0.14715600896764672,OSCILLATING,2026-07-27T10:41:32.497165Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,ALL,3,0.41919191919191917,0.49467761489225076,-0.086429213695318,OSCILLATING,2026-07-27T10:41:32.497871Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,0,3,0.3283582089552239,0.4731602234073838,-0.19960287060401238,CONVERGENT,2026-07-27T10:41:32.498553Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,1,3,0.5238095238095238,0.511766315719159,0.0576505320412772,OSCILLATING,2026-07-27T10:41:32.498779Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,2,3,0.47368421052631576,0.506009406240056,-0.0076077489721003404,AMPLIFYING,2026-07-27T10:41:32.499001Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,3,3,0.7142857142857143,0.4879500364742666,0.06777305019145098,CONVERGENT,2026-07-27T10:41:32.499207Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,4,3,0.25,0.4423258684646914,-0.27615541484620837,OSCILLATING,2026-07-27T10:41:32.499429Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,5,3,0.75,0.45226701686664544,0.306886724195651,OSCILLATING,2026-07-27T10:41:32.499638Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,6,3,0.3333333333333333,0.5163977794943223,-0.040233008066813035,OSCILLATING,2026-07-27T10:41:32.499838Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,7,3,0.42857142857142855,0.5135525910130955,-0.09865687843552211,OSCILLATING,2026-07-27T10:41:32.500047Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,8,3,0.4444444444444444,0.5270462766947299,-0.0630984924457692,OSCILLATING,2026-07-27T10:41:32.500244Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,ALL,4,0.4595959595959596,0.4996281240268783,-0.07214983754975364,OSCILLATING,2026-07-27T10:41:32.500957Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,0,4,0.31343283582089554,0.46738976090886114,-0.14110080186965493,CONVERGENT,2026-07-27T10:41:32.501614Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,1,4,0.6666666666666666,0.48304589153964794,0.14415930944775773,OSCILLATING,2026-07-27T10:41:32.501837Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,2,4,0.5789473684210527,0.5003554924018236,-0.03339481006972189,AMPLIFYING,2026-07-27T10:41:32.502059Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,3,4,0.7142857142857143,0.4879500364742666,-0.04504598241274037,CONVERGENT,2026-07-27T10:41:32.502264Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,4,4,0.375,0.49453535504684026,-0.22691772911283695,OSCILLATING,2026-07-27T10:41:32.502488Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,5,4,0.8333333333333334,0.38924947208076155,0.15439067605677362,OSCILLATING,2026-07-27T10:41:32.502692Z
